race_id,driver_id,constructor_id,grid,position_order,points,laps
260,109,22,17,7,0.0,77
260,106,33,18,8,0.0,76
260,44,27,20,9,0.0,76
260,100,33,13,10,0.0,75
260,83,32,19,11,0.0,73
260,65,32,16,12,0.0,68
260,108,30,24,13,0.0,53
260,92,30,23,14,0.0,49
260,104,29,6,15,0.0,47
260,101,31,22,16,0.0,45
260,87,25,10,17,0.0,40
260,79,25,11,18,0.0,38
260,103,27,21,19,0.0,34
260,22,17,15,20,0.0,27
260,57,1,2,21,0.0,0
260,71,3,4,22,0.0,0
260,81,29,7,23,0.0,0
260,94,18,9,24,0.0,0
260,49,15,0,25,0.0,0
260,91,15,0,26,0.0,0
261,71,3,2,1,10.0,65
261,30,22,1,2,6.0,65
261,87,25,11,3,4.0,65
261,55,6,6,4,3.0,64
261,94,18,18,5,2.0,64
261,56,17,13,6,1.0,64
261,44,27,19,7,0.0,63
261,103,27,20,8,0.0,62
261,70,32,23,9,0.0,62
261,101,31,24,10,0.0,61
261,84,1,8,11,0.0,59
261,109,22,4,12,0.0,53
261,57,1,3,13,0.0,48
261,65,32,22,14,0.0,41
261,22,17,5,15,0.0,39
261,104,29,21,16,0.0,35
261,14,3,9,17,0.0,32
261,92,30,25,18,0.0,32
261,77,6,7,19,0.0,27
261,81,29,15,20,0.0,24
261,49,15,12,21,0.0,21
261,100,33,16,22,0.0,19
261,79,25,10,23,0.0,16
261,105,18,14,24,0.0,4
261,108,30,26,25,0.0,2
261,106,33,17,26,0.0,0
261,85,31,0,27,0.0,0
262,30,22,1,1,10.0,69
262,71,3,4,2,6.0,69
262,55,6,2,3,4.0,69
262,77,6,3,4,3.0,69
262,14,3,5,5,2.0,68
262,109,22,20,6,1.0,68
262,22,17,6,7,0.0,68
262,65,32,17,8,0.0,68
262,94,18,15,9,0.0,68
262,87,25,13,10,0.0,67
262,105,18,18,11,0.0,67
262,44,27,19,12,0.0,67
262,103,27,24,13,0.0,66
262,101,31,25,14,0.0,65
262,70,32,23,15,0.0,62
262,104,29,16,16,0.0,68
262,57,1,7,17,0.0,61
262,106,33,22,18,0.0,57
262,81,29,11,19,0.0,50
262,92,30,26,20,0.0,47
262,100,33,21,21,0.0,45
262,79,25,9,22,0.0,44
262,56,17,8,23,0.0,40
262,110,15,14,24,0.0,24
262,49,15,10,25,0.0,5
262,84,1,12,26,0.0,3
262,108,30,0,27,0.0,0
263,30,22,3,1,10.0,72
263,71,3,1,2,6.0,72
263,77,6,5,3,4.0,72
263,49,15,10,4,3.0,71
263,94,18,16,5,2.0,70
263,110,15,11,6,1.0,70
263,65,32,19,7,0.0,70
263,104,29,18,8,0.0,70
263,111,31,26,9,0.0,68
263,87,25,17,10,0.0,67
263,100,33,20,11,0.0,66
263,79,25,14,12,0.0,53
263,57,1,9,13,0.0,48
263,95,3,2,14,0.0,45
263,55,6,4,15,0.0,41
263,22,17,7,16,0.0,41
263,103,27,15,17,0.0,40
263,106,33,25,18,0.0,36
263,84,1,12,19,0.0,29
263,81,29,22,20,0.0,28
263,44,27,13,21,0.0,28
263,101,31,24,22,0.0,28
263,50,22,8,23,0.0,25
263,56,17,6,24,0.0,24
263,105,18,21,25,0.0,21
263,70,32,23,26,0.0,20
263,108,30,0,27,0.0,0
263,92,30,0,28,0.0,0
264,71,3,1,1,10.0,60
264,55,6,4,2,6.0,60
264,57,1,5,3,4.0,60
264,22,17,6,4,3.0,60
264,14,3,7,5,2.0,59
264,79,25,8,6,1.0,59
264,49,15,13,7,0.0,59
264,50,22,10,8,0.0,59
264,104,29,20,9,0.0,58
264,94,18,14,10,0.0,58
264,65,32,21,11,0.0,58
264,44,27,15,12,0.0,58
264,103,27,23,13,0.0,58
264,106,33,24,14,0.0,58
264,101,31,25,15,0.0,57
264,111,31,26,16,0.0,57
264,30,22,2,17,0.0,60
264,105,18,17,18,0.0,48
264,77,6,3,19,0.0,32
264,87,25,11,20,0.0,20
264,100,33,22,21,0.0,12
264,110,15,18,22,0.0,11
264,81,29,16,23,0.0,5
264,70,32,19,24,0.0,4
264,84,1,9,25,0.0,0
264,56,17,12,26,0.0,0
264,92,30,0,27,0.0,0
264,108,30,0,28,0.0,0
265,77,6,1,1,10.0,45
265,44,27,12,2,6.0,45
265,103,27,14,3,4.0,45
265,104,29,17,4,3.0,45
265,81,29,16,5,2.0,45
265,100,33,22,6,1.0,45
265,106,33,24,7,0.0,44
265,71,3,3,8,0.0,44
265,111,31,26,9,0.0,39
265,101,31,25,10,0.0,37
265,30,22,4,11,0.0,20
265,84,1,13,12,0.0,19
265,14,3,6,13,0.0,17
265,50,22,19,14,0.0,15
265,79,25,5,15,0.0,6
265,55,6,2,16,0.0,1
265,87,25,7,17,0.0,0
265,57,1,8,18,0.0,0
265,49,15,9,19,0.0,0
265,56,17,10,20,0.0,0
265,22,17,11,21,0.0,0
265,65,32,15,22,0.0,0
265,110,15,18,23,0.0,0
265,94,18,20,24,0.0,0
265,70,32,21,25,0.0,0
265,105,18,23,26,0.0,0
265,92,30,0,27,0.0,0
265,108,30,0,28,0.0,0
266,30,22,1,1,10.0,77
266,71,3,2,2,6.0,77
266,50,22,12,3,4.0,77
266,84,1,6,4,3.0,76
266,87,25,11,5,2.0,76
266,44,27,9,6,1.0,76
266,105,18,20,7,0.0,75
266,100,33,21,8,0.0,75
266,106,33,25,9,0.0,75
266,103,27,18,10,0.0,75
266,101,31,23,11,0.0,74
266,77,6,4,12,0.0,72
266,70,32,22,13,0.0,72
266,104,29,16,14,0.0,69
266,14,3,3,15,0.0,59
266,55,6,13,16,0.0,58
266,94,18,15,17,0.0,58
266,49,15,8,18,0.0,39
266,65,32,24,19,0.0,34
266,110,15,17,20,0.0,30
266,81,29,19,21,0.0,30
266,112,1,14,22,0.0,21
266,111,31,26,23,0.0,9
266,79,25,5,24,0.0,0
266,56,17,7,25,0.0,0
266,22,17,10,26,0.0,0
266,92,30,0,27,0.0,0
266,108,30,0,28,0.0,0
267,71,3,3,1,10.0,44
267,57,1,8,2,6.0,44
267,50,22,6,3,4.0,44
267,14,3,7,4,3.0,44
267,87,25,12,5,2.0,43
267,81,29,14,6,1.0,43
267,44,27,17,7,0.0,43
267,94,18,10,8,0.0,43
267,105,18,18,9,0.0,43
267,103,27,16,10,0.0,42
267,111,31,25,11,0.0,42
267,65,32,20,12,0.0,41
267,56,17,4,13,0.0,40
267,30,22,2,14,0.0,44
267,104,29,24,15,0.0,33
267,101,31,21,16,0.0,29
267,110,15,15,17,0.0,27
267,84,1,13,18,0.0,24
267,22,17,1,19,0.0,19
267,79,25,23,20,0.0,18
267,113,32,26,21,0.0,15
267,77,6,11,22,0.0,11
267,112,33,19,23,0.0,11
267,49,15,9,24,0.0,10
267,100,33,22,25,0.0,3
267,55,6,5,26,0.0,2
267,92,30,0,27,0.0,0
267,108,30,0,28,0.0,0
268,71,3,3,1,10.0,53
268,77,6,2,2,6.0,53
268,57,1,7,3,4.0,53
268,22,17,16,4,3.0,53
268,84,1,15,5,2.0,53
268,14,3,5,6,1.0,52
268,103,27,12,7,0.0,52
268,100,33,24,8,0.0,52
268,109,22,20,9,0.0,52
268,44,27,6,10,0.0,51
268,101,31,26,11,0.0,46
268,79,25,14,12,0.0,45
268,104,29,19,13,0.0,43
268,56,17,9,14,0.0,41
268,87,25,21,15,0.0,39
268,94,18,18,16,0.0,30
268,105,18,22,17,0.0,28
268,49,15,11,18,0.0,22
268,110,15,8,19,0.0,20
268,111,31,25,20,0.0,20
268,114,33,23,21,0.0,18
268,55,6,1,22,0.0,14
268,65,32,4,23,0.0,13
268,50,22,10,24,0.0,0
268,70,32,13,25,0.0,0
268,81,29,17,26,0.0,0
268,92,30,0,27,0.0,0
268,108,30,0,28,0.0,0
269,71,3,2,1,10.0,71
269,14,3,3,2,6.0,71
269,57,1,4,3,4.0,71
269,22,17,8,4,3.0,71
269,50,22,10,5,2.0,71
269,84,1,7,6,1.0,71
269,56,17,13,7,0.0,70
269,104,29,11,8,0.0,70
269,81,29,16,9,0.0,70
269,103,27,21,10,0.0,70
269,65,32,20,11,0.0,70
269,94,18,18,12,0.0,69
269,105,18,19,13,0.0,69
269,114,33,23,14,0.0,69
269,111,31,26,15,0.0,67
269,113,32,25,16,0.0,67
269,44,27,15,17,0.0,70
269,87,25,12,18,0.0,61
269,109,22,14,19,0.0,60
269,110,15,17,20,0.0,54
269,55,6,5,21,0.0,38
269,101,31,24,22,0.0,36
269,49,15,9,23,0.0,31
269,100,33,22,24,0.0,27
269,79,25,6,25,0.0,26
269,77,6,1,26,0.0,7
269,92,30,0,27,0.0,0
269,108,30,0,28,0.0,0
270,30,22,1,1,10.0,69
270,71,3,2,2,6.0,69
270,57,1,9,3,4.0,69
270,56,17,10,4,3.0,69
270,77,6,6,5,2.0,68
270,49,15,4,6,1.0,68
270,79,25,13,7,0.0,68
270,65,27,7,8,0.0,68
270,44,27,11,9,0.0,68
270,55,6,16,10,0.0,68
270,81,29,8,11,0.0,68
270,22,17,5,12,0.0,68
270,87,25,14,13,0.0,68
270,105,18,20,14,0.0,67
270,94,18,17,15,0.0,67
270,70,32,21,16,0.0,67
270,104,29,19,17,0.0,66
270,103,32,22,18,0.0,66
270,93,31,26,19,0.0,64
270,95,3,3,20,0.0,47
270,101,31,25,21,0.0,42
270,110,15,18,22,0.0,37
270,100,33,23,23,0.0,37
270,50,22,12,24,0.0,15
270,115,33,24,25,0.0,10
270,84,1,15,26,0.0,8
270,92,30,0,27,0.0,0
270,108,30,0,28,0.0,0
271,71,3,2,1,10.0,50
271,30,22,1,2,6.0,50
271,55,6,7,3,4.0,50
271,95,3,4,4,3.0,50
271,56,17,6,5,2.0,50
271,49,15,3,6,1.0,50
271,57,1,8,7,0.0,50
271,104,29,18,8,0.0,49
271,100,33,22,9,0.0,49
271,63,32,25,10,0.0,49
271,44,27,19,11,0.0,49
271,101,31,24,12,0.0,48
271,70,32,17,13,0.0,48
271,87,25,13,14,0.0,26
271,22,17,10,15,0.0,16
271,84,1,9,16,0.0,13
271,81,29,12,17,0.0,13
271,77,6,11,18,0.0,10
271,116,27,20,19,0.0,10
271,94,18,16,20,0.0,10
271,105,18,21,21,0.0,10
271,65,22,5,22,0.0,3
271,79,25,14,23,0.0,3
271,89,31,26,24,0.0,3
271,109,15,15,25,0.0,0
271,115,33,23,26,0.0,0
271,92,30,0,27,0.0,0
271,108,30,0,28,0.0,0
272,95,3,1,1,10.0,81
272,77,6,11,2,6.0,81
272,84,1,9,3,4.0,81
272,22,17,5,4,3.0,81
272,44,27,12,5,2.0,80
272,55,6,8,6,1.0,80
272,49,15,10,7,0.0,80
272,104,29,19,8,0.0,80
272,94,18,18,9,0.0,79
272,109,15,17,10,0.0,79
272,116,27,20,11,0.0,79
272,57,1,4,12,0.0,76
272,105,18,16,13,0.0,69
272,87,25,13,14,0.0,66
272,98,33,25,15,0.0,56
272,63,32,22,16,0.0,49
272,101,31,24,17,0.0,49
272,70,32,14,18,0.0,40
272,71,3,3,19,0.0,35
272,30,22,2,20,0.0,35
272,93,31,26,21,0.0,21
272,79,25,15,22,0.0,19
272,115,33,23,23,0.0,18
272,81,29,21,24,0.0,17
272,56,17,6,25,0.0,15
272,65,22,7,26,0.0,13
272,92,30,0,27,0.0,0
272,108,30,0,28,0.0,0
273,117,3,1,1,10.0,72
273,102,1,2,2,6.0,72
273,87,27,8,3,4.0,71
273,104,18,13,4,3.0,71
273,109,15,6,5,2.0,70
273,77,6,15,6,1.0,69
273,118,29,22,7,0.0,69
273,84,27,12,8,0.0,57
273,105,26,21,9,0.0,55
273,100,33,19,10,0.0,51
273,119,22,7,11,0.0,46
273,30,22,3,12,0.0,39
273,65,32,17,13,0.0,38
273,91,15,10,14,0.0,33
273,22,17,14,15,0.0,31
273,55,6,5,16,0.0,30
273,112,33,11,17,0.0,27
273,120,18,24,18,0.0,21
273,88,29,20,19,0.0,21
273,69,26,26,20,0.0,20
273,71,3,4,21,0.0,16
273,70,32,16,22,0.0,16
273,121,1,9,23,0.0,4
273,122,17,18,24,0.0,2
273,79,25,21,25,0.0,1
273,110,25,23,26,0.0,0
274,102,1,3,1,10.0,71
274,71,3,2,2,6.0,71
274,30,22,4,3,4.0,71
274,65,32,12,4,3.0,71
274,87,27,10,5,2.0,71
274,70,32,15,6,1.0,70
274,112,33,11,7,0.0,70
274,55,6,9,8,0.0,70
274,118,29,18,9,0.0,69
274,100,33,17,10,0.0,69
274,105,26,25,11,0.0,68
274,69,26,21,12,0.0,68
274,91,15,8,13,0.0,61
274,109,15,7,14,0.0,52
274,110,25,23,15,0.0,48
274,117,3,1,16,0.0,29
274,104,18,20,17,0.0,28
274,88,29,19,18,0.0,27
274,79,25,22,19,0.0,26
274,22,17,14,20,0.0,13
274,119,22,6,21,0.0,3
274,121,1,5,22,0.0,0
274,77,6,13,23,0.0,0
274,84,27,16,24,0.0,0
274,120,18,24,25,0.0,0
274,122,17,26,26,0.0,0
275,102,1,4,1,10.0,76
275,71,3,2,2,6.0,76
275,117,3,1,3,4.0,75
275,65,32,11,4,3.0,75
275,119,22,10,5,2.0,74
275,120,18,20,6,1.0,74
275,104,18,16,7,0.0,73
275,70,32,13,8,0.0,72
275,100,33,17,9,0.0,72
275,22,17,12,10,0.0,70
275,105,26,24,11,0.0,70
275,118,29,14,12,0.0,66
275,123,17,19,13,0.0,61
275,110,25,25,14,0.0,55
275,55,6,9,15,0.0,36
275,88,29,23,16,0.0,29
275,112,33,15,17,0.0,27
275,30,22,3,18,0.0,22
275,87,27,21,19,0.0,20
275,77,6,8,20,0.0,19
275,109,15,7,21,0.0,13
275,79,25,18,22,0.0,11
275,84,27,22,23,0.0,7
275,91,15,5,24,0.0,0
275,121,1,6,25,0.0,0
275,69,26,0,26,0.0,0
276,117,3,1,1,10.0,61
276,30,22,3,2,6.0,61
276,84,27,10,3,4.0,60
276,109,15,16,4,3.0,59
276,112,33,14,5,2.0,59
276,120,18,25,6,1.0,59
276,69,26,24,7,0.0,58
276,65,32,12,8,0.0,57
276,88,29,21,9,0.0,54
276,70,32,20,10,0.0,53
276,91,15,5,11,0.0,48
276,102,1,4,12,0.0,42
276,55,6,9,13,0.0,40
276,104,18,23,14,0.0,36
276,121,1,6,15,0.0,32
276,118,29,15,16,0.0,29
276,79,25,22,17,0.0,22
276,71,3,2,18,0.0,20
276,100,33,17,19,0.0,18
276,110,25,18,20,0.0,18
276,22,17,13,21,0.0,17
276,77,6,8,22,0.0,8
276,123,17,19,23,0.0,1
276,87,27,7,24,0.0,0
276,119,22,11,25,0.0,0
276,105,26,0,26,0.0,0
277,117,3,1,1,10.0,65
277,102,1,3,2,6.0,65
277,30,22,4,3,4.0,65
277,119,22,5,4,3.0,64
277,121,1,7,5,2.0,64
277,77,6,11,6,1.0,63
277,87,27,12,7,0.0,63
277,104,18,20,8,0.0,63
277,100,33,14,9,0.0,63
277,88,29,19,10,0.0,63
277,123,17,21,11,0.0,62
277,22,17,17,12,0.0,62
277,118,29,16,13,0.0,62
277,70,32,15,14,0.0,60
277,109,15,9,15,0.0,53
277,69,26,22,16,0.0,43
277,91,15,6,17,0.0,42
277,110,25,24,18,0.0,42
277,71,3,2,19,0.0,41
277,55,6,8,20,0.0,40
277,120,18,25,21,0.0,37
277,112,33,13,22,0.0,26
277,84,27,18,23,0.0,11
277,79,25,23,24,0.0,11
277,65,32,10,25,0.0,2
277,105,26,0,26,0.0,0
278,102,1,3,1,10.0,78
278,71,3,4,2,6.0,78
278,55,6,5,3,4.0,78
278,117,3,1,4,3.0,77
278,104,18,17,5,2.0,76
278,84,27,13,6,1.0,76
278,70,32,20,7,0.0,76
278,121,1,9,8,0.0,76
278,22,17,16,9,0.0,76
278,110,25,19,10,0.0,76
278,120,18,25,11,0.0,75
278,112,33,15,12,0.0,75
278,91,15,8,13,0.0,74
278,77,6,7,14,0.0,70
278,65,32,14,15,0.0,61
278,119,22,6,16,0.0,53
278,100,33,10,17,0.0,51
278,88,29,18,18,0.0,46
278,118,29,12,19,0.0,43
278,30,22,2,20,0.0,32
278,79,25,22,21,0.0,31
278,105,26,24,22,0.0,28
278,109,15,11,23,0.0,23
278,123,17,23,24,0.0,12
278,87,27,21,25,0.0,3
278,69,26,0,26,0.0,0
279,117,3,1,1,10.0,69
279,30,22,3,2,6.0,69
279,71,3,2,3,4.0,69
279,77,6,5,4,3.0,68
279,84,27,7,5,2.0,68
279,91,15,9,6,1.0,68
279,109,15,11,7,0.0,68
279,100,33,13,8,0.0,68
279,104,18,17,9,0.0,67
279,65,32,20,10,0.0,67
279,70,32,21,11,0.0,67
279,123,17,24,12,0.0,67
279,88,29,16,13,0.0,66
279,121,1,12,14,0.0,66
279,69,26,25,15,0.0,65
279,118,29,18,16,0.0,65
279,79,25,22,17,0.0,64
279,102,1,8,18,0.0,62
279,119,22,4,19,0.0,52
279,110,25,19,20,0.0,45
279,120,18,23,21,0.0,33
279,55,6,6,22,0.0,33
279,87,27,10,23,0.0,13
279,22,17,14,24,0.0,10
279,112,33,15,25,0.0,8
279,105,26,0,26,0.0,0
280,117,3,2,1,10.0,72
280,71,3,1,2,6.0,72
280,30,22,7,3,4.0,72
280,102,1,5,4,3.0,72
280,84,27,3,5,2.0,72
280,121,1,16,6,1.0,71
280,22,17,8,7,0.0,71
280,104,18,23,8,0.0,71
280,112,33,10,9,0.0,70
280,119,22,12,10,0.0,70
280,123,17,20,11,0.0,70
280,88,29,13,12,0.0,70
280,118,29,15,13,0.0,70
280,77,6,14,14,0.0,70
280,110,25,25,15,0.0,68
280,100,33,9,16,0.0,66
280,55,6,6,17,0.0,47
280,69,26,22,18,0.0,28
280,91,15,11,19,0.0,25
280,109,15,18,20,0.0,22
280,87,27,4,21,0.0,20
280,65,32,19,22,0.0,16
280,120,18,24,23,0.0,16
280,79,25,24,24,0.0,16
280,70,32,17,25,0.0,9
280,105,26,0,26,0.0,0
281,117,3,1,1,10.0,59
281,30,22,3,2,6.0,59
281,119,22,5,3,4.0,59
281,65,32,7,4,3.0,59
281,102,1,4,5,2.0,58
281,118,29,8,6,1.0,58
281,87,27,9,7,0.0,58
281,109,15,16,8,0.0,58
281,55,6,12,9,0.0,58
281,22,17,15,10,0.0,58
281,112,33,24,11,0.0,57
281,104,18,19,12,0.0,56
281,79,25,22,13,0.0,55
281,84,27,6,14,0.0,53
281,110,25,21,15,0.0,43
281,71,3,2,16,0.0,41
281,70,32,14,17,0.0,41
281,123,17,23,18,0.0,41
281,69,26,25,19,0.0,32
281,94,18,20,20,0.0,31
281,91,15,18,21,0.0,24
281,77,6,13,22,0.0,10
281,88,29,10,23,0.0,8
281,121,1,11,24,0.0,0
281,100,33,17,25,0.0,0
281,105,26,0,26,0.0,0
282,117,3,1,1,10.0,45
282,30,22,3,2,6.0,45
282,87,27,5,3,4.0,45
282,102,1,4,4,3.0,45
282,119,22,7,5,2.0,45
282,77,6,9,6,1.0,45
282,55,6,10,7,0.0,45
282,84,27,6,8,0.0,44
282,91,15,14,9,0.0,44
282,65,32,13,10,0.0,44
282,104,18,20,11,0.0,44
282,112,33,23,12,0.0,44
282,123,17,24,13,0.0,44
282,94,18,22,14,0.0,44
282,71,3,2,15,0.0,43
282,105,26,26,16,0.0,43
282,118,29,11,17,0.0,42
282,22,17,17,18,0.0,34
282,79,25,21,19,0.0,28
282,109,15,18,20,0.0,22
282,70,32,15,21,0.0,19
282,88,29,8,22,0.0,9
282,121,1,12,23,0.0,4
282,69,26,25,24,0.0,4
282,110,25,19,25,0.0,1
282,100,33,16,26,0.0,0
283,71,3,2,1,10.0,77
283,119,22,5,2,6.0,77
283,77,6,6,3,4.0,77
283,118,29,9,4,3.0,76
283,84,27,13,5,2.0,76
283,91,15,17,6,1.0,76
283,87,27,12,7,0.0,76
283,112,33,19,8,0.0,75
283,123,17,24,9,0.0,75
283,79,25,23,10,0.0,73
283,110,25,22,11,0.0,72
283,117,3,1,12,0.0,70
283,94,18,7,13,0.0,59
283,100,33,18,14,0.0,54
283,70,32,21,15,0.0,45
283,88,29,10,16,0.0,41
283,105,26,25,17,0.0,39
283,65,32,20,18,0.0,38
283,69,26,26,19,0.0,37
283,30,22,3,20,0.0,26
283,104,18,14,21,0.0,22
283,55,6,8,22,0.0,22
283,109,15,15,23,0.0,18
283,102,1,4,24,0.0,17
283,121,1,11,25,0.0,15
283,22,17,16,26,0.0,0
284,71,3,2,1,10.0,44
284,30,22,3,2,6.0,44
284,117,3,1,3,4.0,44
284,102,1,5,4,3.0,44
284,65,32,10,5,2.0,43
284,119,22,8,6,1.0,43
284,84,27,11,7,0.0,43
284,121,1,14,8,0.0,43
284,109,15,9,9,0.0,43
284,77,6,16,10,0.0,42
284,87,27,15,11,0.0,42
284,112,33,18,12,0.0,42
284,69,26,24,13,0.0,42
284,105,26,25,14,0.0,41
284,79,25,23,15,0.0,40
284,100,33,19,16,0.0,37
284,118,29,7,17,0.0,28
284,91,15,12,18,0.0,27
284,110,25,17,19,0.0,24
284,104,18,22,20,0.0,15
284,94,18,21,21,0.0,15
284,88,29,6,22,0.0,14
284,22,17,12,23,0.0,11
284,55,6,4,24,0.0,4
284,123,17,20,25,0.0,0
284,70,32,26,26,0.0,0
285,71,3,2,1,10.0,53
285,55,6,3,2,6.0,53
285,121,1,9,3,4.0,52
285,91,15,15,4,3.0,52
285,119,22,10,5,2.0,52
285,100,33,20,6,1.0,52
285,94,18,22,7,0.0,51
285,104,18,24,8,0.0,51
285,112,33,16,9,0.0,51
285,69,26,25,10,0.0,51
285,83,32,26,11,0.0,49
285,117,3,1,12,0.0,48
285,110,25,18,13,0.0,47
285,79,25,17,14,0.0,47
285,105,26,21,15,0.0,23
285,30,22,5,16,0.0,21
285,87,27,14,17,0.0,20
285,77,6,6,18,0.0,15
285,65,32,7,19,0.0,14
285,84,27,12,20,0.0,8
285,102,1,4,21,0.0,8
285,88,29,8,22,0.0,0
285,118,29,11,23,0.0,0
285,109,15,13,24,0.0,0
285,22,17,19,25,0.0,0
285,124,17,23,26,0.0,0
286,30,22,6,1,10.0,71
286,117,3,2,2,6.0,71
286,71,3,1,3,4.0,71
286,55,6,5,4,3.0,71
286,91,15,13,5,2.0,70
286,84,27,11,6,1.0,70
286,109,15,12,7,0.0,69
286,94,18,19,8,0.0,69
286,104,18,24,9,0.0,69
286,112,33,20,10,0.0,69
286,100,33,22,11,0.0,68
286,110,25,17,12,0.0,68
286,22,17,15,13,0.0,68
286,69,26,26,14,0.0,68
286,118,29,9,15,0.0,63
286,119,22,7,16,0.0,63
286,83,32,18,17,0.0,61
286,65,32,14,18,0.0,60
286,87,27,10,19,0.0,51
286,105,26,25,20,0.0,38
286,77,6,8,21,0.0,35
286,57,1,3,22,0.0,32
286,88,29,16,23,0.0,27
286,102,1,4,24,0.0,19
286,79,25,21,25,0.0,12
286,125,17,23,26,0.0,8
287,102,1,2,1,10.0,53
287,117,3,1,2,6.0,53
287,57,1,3,3,4.0,53
287,71,3,6,4,3.0,53
287,22,17,12,5,2.0,53
287,56,17,8,6,1.0,53
287,87,27,17,7,0.0,52
287,109,15,11,8,0.0,52
287,84,27,15,9,0.0,51
287,94,18,22,10,0.0,51
287,65,32,19,11,0.0,51
287,126,33,23,12,0.0,51
287,83,32,20,13,0.0,49
287,118,29,7,14,0.0,48
287,119,22,10,15,0.0,45
287,77,6,5,16,0.0,40
287,88,29,9,17,0.0,28
287,111,18,13,18,0.0,26
287,79,25,24,19,0.0,26
287,91,15,16,20,0.0,25
287,100,33,21,21,0.0,17
287,30,22,4,22,0.0,10
287,55,6,14,23,0.0,7
287,110,25,18,24,0.0,0
288,102,1,1,1,10.0,79
288,117,3,2,2,6.0,79
288,71,3,3,3,4.0,79
288,55,6,7,4,3.0,78
288,77,6,6,5,2.0,78
288,84,27,8,6,1.0,78
288,88,29,10,7,0.0,78
288,119,22,9,8,0.0,77
288,87,27,14,9,0.0,77
288,118,29,17,10,0.0,77
288,22,17,13,11,0.0,76
288,100,33,21,12,0.0,76
288,110,25,15,13,0.0,75
288,126,33,24,14,0.0,74
288,91,15,11,15,0.0,73
288,109,15,12,16,0.0,56
288,111,18,22,17,0.0,34
288,57,1,5,18,0.0,28
288,30,22,4,19,0.0,19
288,79,25,18,20,0.0,11
288,56,17,19,21,0.0,10
288,65,32,20,22,0.0,9
288,94,18,16,23,0.0,5
288,83,32,23,24,0.0,0
289,95,3,1,1,10.0,72
289,119,3,4,2,6.0,72
289,102,1,2,3,4.0,72
289,30,22,6,4,3.0,72
289,77,1,3,5,2.0,72
289,65,32,11,6,1.0,71
289,100,27,13,7,0.0,71
289,88,29,16,8,0.0,70
289,57,32,21,9,0.0,70
289,105,29,17,10,0.0,70
289,127,17,23,11,0.0,70
289,79,33,18,12,0.0,68
289,128,34,26,13,0.0,68
289,129,25,12,14,0.0,62
289,123,27,14,15,0.0,60
289,94,35,25,16,0.0,56
289,81,18,19,17,0.0,55
289,109,35,24,18,0.0,44
289,104,18,20,19,0.0,43
289,110,25,10,20,0.0,41
289,55,6,5,21,0.0,40
289,122,6,9,22,0.0,28
289,99,36,15,23,0.0,23
289,91,37,7,24,0.0,13
289,92,33,22,25,0.0,8
289,84,22,8,26,0.0,1
289,108,37,0,27,0.0,0
289,130,36,0,28,0.0,0
289,131,17,0,29,0.0,0
289,132,34,0,30,0.0,0
290,95,3,1,1,10.0,69
290,119,3,2,2,6.0,69
290,30,22,3,3,4.0,69
290,77,1,5,4,3.0,69
290,110,25,11,5,2.0,68
290,57,32,18,6,1.0,68
290,65,32,12,7,0.0,68
290,109,35,7,8,0.0,68
290,100,27,26,9,0.0,67
290,123,27,22,10,0.0,67
290,92,33,13,11,0.0,66
290,79,33,24,12,0.0,66
290,105,29,25,13,0.0,65
290,84,22,4,14,0.0,47
290,99,36,14,15,0.0,45
290,130,36,23,16,0.0,37
290,94,35,9,17,0.0,36
290,55,6,10,18,0.0,31
290,81,18,21,19,0.0,29
290,131,17,15,20,0.0,17
290,129,25,16,21,0.0,12
290,102,1,6,22,0.0,11
290,104,18,17,23,0.0,2
290,127,17,8,24,0.0,0
290,91,37,19,25,0.0,0
290,122,6,20,26,0.0,0
290,88,29,0,27,0.0,0
290,108,37,0,28,0.0,0
290,128,34,0,29,0.0,0
290,132,34,0,30,0.0,0
291,95,3,1,1,10.0,71
291,119,3,2,2,6.0,71
291,30,22,5,3,4.0,70
291,55,6,6,4,3.0,70
291,122,6,11,5,2.0,70
291,105,29,14,6,1.0,70
291,81,18,23,7,0.0,69
291,109,35,16,8,0.0,69
291,79,33,25,9,0.0,68
291,57,32,24,10,0.0,67
291,99,36,19,11,0.0,62
291,91,37,9,12,0.0,55
291,104,18,20,13,0.0,54
291,129,25,17,14,0.0,52
291,100,27,15,15,0.0,42
291,65,32,26,16,0.0,36
291,123,27,10,17,0.0,36
291,127,17,21,18,0.0,36
291,84,22,7,19,0.0,30
291,94,35,8,20,0.0,24
291,92,33,18,21,0.0,23
291,110,25,13,22,0.0,21
291,102,1,3,23,0.0,17
291,77,1,4,24,0.0,4
291,88,29,22,25,0.0,2
291,131,17,12,26,0.0,1
291,130,36,0,27,0.0,0
291,108,37,0,28,0.0,0
291,128,34,0,29,0.0,0
291,132,34,0,30,0.0,0
292,95,3,1,1,10.0,65
292,30,22,2,2,6.0,65
292,55,6,8,3,4.0,65
292,77,1,7,4,3.0,65
292,105,29,16,5,2.0,64
292,94,35,13,6,1.0,63
292,88,29,19,7,0.0,63
292,91,37,9,8,0.0,63
292,102,1,3,9,0.0,62
292,122,6,5,10,0.0,62
292,104,18,22,11,0.0,61
292,108,37,23,12,0.0,61
292,109,35,12,13,0.0,56
292,99,36,18,14,0.0,56
292,57,32,21,15,0.0,56
292,100,27,10,16,0.0,55
292,92,33,24,17,0.0,35
