result_id,race_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,rank,fastest_lap_time,fastest_lap_speed,ingestion_date
20923,847,30,131,7,8,4,4,4,12.0,70,+14.219,14693756,70,4,1:19.138,198.382,2023-08-19T22:50:32.175+05:30
20924,847,808,4,10,10,5,5,5,10.0,70,+20.395,14699932,68,3,1:19.054,198.593,2023-08-19T22:50:32.175+05:30
20925,847,13,6,6,3,6,6,6,8.0,70,+33.225,14712762,68,5,1:19.148,198.357,2023-08-19T22:50:32.175+05:30
20926,847,155,15,16,13,7,7,7,6.0,70,+33.270,14712807,70,10,1:20.213,195.723,2023-08-19T22:50:32.175+05:30
20927,847,153,5,19,24,8,8,8,4.0,70,+35.964,14715501,69,13,1:20.371,195.339,2023-08-19T22:50:32.175+05:30
20928,847,22,3,11,16,9,9,9,2.0,70,+45.117,14724654,68,11,1:20.316,195.472,2023-08-19T22:50:32.175+05:30
20929,847,67,5,18,15,10,10,10,1.0,70,+47.056,14726593,69,7,1:19.507,197.461,2023-08-19T22:50:32.175+05:30
20930,847,3,131,8,6,11,11,11,0.0,70,+50.454,14729991,69,9,1:20.071,196.07,2023-08-19T22:50:32.175+05:30
20931,847,37,15,17,17,12,12,12,0.0,70,+1:03.607,14743144,70,12,1:20.369,195.343,2023-08-19T22:50:32.175+05:30
20932,847,24,164,23,20,13,13,13,0.0,69,\N,"",63,17,1:23.419,188.201,2023-08-19T22:50:32.175+05:30
20933,847,39,164,22,22,14,14,14,0.0,69,\N,"",66,16,1:23.116,188.887,2023-08-19T22:50:32.175+05:30
20934,847,816,166,25,23,15,15,15,0.0,69,\N,"",68,15,1:22.495,190.309,2023-08-19T22:50:32.175+05:30
20935,847,10,166,24,21,16,16,16,0.0,69,\N,"",68,19,1:24.590,185.596,2023-08-19T22:50:32.175+05:30
20936,847,15,205,21,18,17,17,17,0.0,69,\N,"",67,14,1:22.233,190.916,2023-08-19T22:50:32.175+05:30
20937,847,814,10,15,11,18,18,18,0.0,67,\N,"",67,6,1:19.395,197.74,2023-08-19T22:50:32.175+05:30
20938,847,813,3,12,12,"",R,19,0.0,61,\N,"",53,18,1:24.265,186.312,2023-08-19T22:50:32.175+05:30
20939,847,2,4,9,9,"",R,20,0.0,55,\N,"",55,20,1:25.135,184.408,2023-08-19T22:50:32.175+05:30
20940,847,16,10,14,14,"",R,21,0.0,49,\N,"",47,21,1:30.171,174.109,2023-08-19T22:50:32.175+05:30
20941,847,4,6,5,2,"",R,22,0.0,36,\N,"",14,22,1:34.223,166.621,2023-08-19T22:50:32.175+05:30
20942,847,5,205,20,19,"",R,23,0.0,28,\N,"",16,24,1:38.460,159.451,2023-08-19T22:50:32.175+05:30
20943,847,1,1,3,5,"",R,24,0.0,7,\N,"",7,23,1:37.761,160.591,2023-08-19T22:50:32.175+05:30
20944,848,20,9,1,1,1,1,1,25.0,57,1:39:36.169,5976169,53,1,1:41.852,191.536,2023-08-19T22:50:32.175+05:30
20945,848,4,6,5,4,2,2,2,18.0,57,+10.891,5987060,49,2,1:42.308,190.683,2023-08-19T22:50:32.175+05:30
20946,848,17,9,2,2,3,3,3,15.0,57,+27.255,6003424,39,4,1:42.534,190.262,2023-08-19T22:50:32.175+05:30
20947,848,1,1,3,3,4,4,4,12.0,57,+46.190,6022359,47,6,1:42.947,189.499,2023-08-19T22:50:32.175+05:30
20948,848,13,6,6,5,5,5,5,10.0,57,+51.705,6027874,53,5,1:42.705,189.945,2023-08-19T22:50:32.175+05:30
20949,848,18,1,4,6,6,6,6,8.0,57,+1:00.065,6036234,57,3,1:42.340,190.623,2023-08-19T22:50:32.175+05:30
20950,848,3,131,8,7,7,7,7,6.0,57,+1:38.090,6074259,53,12,1:43.649,188.215,2023-08-19T22:50:32.175+05:30
20951,848,153,5,19,18,8,8,8,4.0,56,\N,"",53,11,1:43.579,188.343,2023-08-19T22:50:32.175+05:30
20952,848,16,10,14,10,9,9,9,2.0,56,\N,"",53,10,1:43.526,188.439,2023-08-19T22:50:32.175+05:30
20953,848,2,4,9,9,10,10,10,1.0,56,\N,"",51,14,1:43.901,187.759,2023-08-19T22:50:32.175+05:30
20954,848,815,15,17,16,11,11,11,0.0,56,\N,"",41,15,1:43.949,187.672,2023-08-19T22:50:32.175+05:30
20955,848,22,3,11,13,12,12,12,0.0,56,\N,"",55,17,1:44.131,187.344,2023-08-19T22:50:32.175+05:30
20956,848,67,5,18,17,13,13,13,0.0,56,\N,"",47,16,1:44.103,187.395,2023-08-19T22:50:32.175+05:30
20957,848,814,10,15,12,14,14,14,0.0,56,\N,"",54,13,1:43.851,187.849,2023-08-19T22:50:32.175+05:30
20958,848,808,4,10,11,15,15,15,0.0,56,\N,"",41,8,1:43.151,189.124,2023-08-19T22:50:32.175+05:30
20959,848,155,15,16,14,16,16,16,0.0,56,\N,"",42,9,1:43.517,188.456,2023-08-19T22:50:32.175+05:30
20960,848,30,131,7,8,17,17,17,0.0,56,\N,"",50,18,1:44.578,186.544,2023-08-19T22:50:32.175+05:30
20961,848,813,3,12,15,18,18,18,0.0,56,\N,"",47,7,1:43.134,189.155,2023-08-19T22:50:32.175+05:30
20962,848,5,205,20,19,19,19,19,0.0,55,\N,"",44,19,1:45.055,185.697,2023-08-19T22:50:32.175+05:30
20963,848,15,205,21,20,20,20,20,0.0,55,\N,"",28,20,1:46.208,183.681,2023-08-19T22:50:32.175+05:30
20964,848,10,166,24,21,21,21,21,0.0,55,\N,"",49,21,1:46.628,182.957,2023-08-19T22:50:32.175+05:30
20965,848,816,166,25,23,22,22,22,0.0,55,\N,"",51,22,1:47.164,182.042,2023-08-19T22:50:32.175+05:30
20966,848,24,164,23,22,23,23,23,0.0,54,\N,"",37,23,1:47.418,181.612,2023-08-19T22:50:32.175+05:30
20967,848,39,164,22,24,24,24,24,0.0,54,\N,"",32,24,1:47.708,181.123,2023-08-19T22:50:32.175+05:30
20968,849,4,6,5,3,1,1,1,25.0,52,1:28:41.196,5321196,41,1,1:34.908,223.454,2023-08-19T22:50:32.175+05:30
20969,849,20,9,1,2,2,2,2,18.0,52,+16.511,5337707,38,3,1:35.565,221.918,2023-08-19T22:50:32.175+05:30
20970,849,17,9,2,1,3,3,3,15.0,52,+16.947,5338143,49,4,1:35.665,221.686,2023-08-19T22:50:32.175+05:30
20971,849,1,1,3,10,4,4,4,12.0,52,+28.986,5350182,39,5,1:36.180,220.499,2023-08-19T22:50:32.175+05:30
20972,849,13,6,6,4,5,5,5,10.0,52,+29.010,5350206,49,2,1:35.474,222.129,2023-08-19T22:50:32.175+05:30
20973,849,3,131,8,9,6,6,6,8.0,52,+1:00.665,5381861,32,13,1:37.073,218.47,2023-08-19T22:50:32.175+05:30
20974,849,815,15,17,12,7,7,7,6.0,52,+1:05.590,5386786,35,7,1:36.656,219.413,2023-08-19T22:50:32.175+05:30
20975,849,2,4,9,16,8,8,8,4.0,52,+1:15.542,5396738,37,14,1:37.117,218.371,2023-08-19T22:50:32.175+05:30
20976,849,30,131,7,13,9,9,9,2.0,52,+1:17.912,5399108,34,11,1:37.034,218.558,2023-08-19T22:50:32.175+05:30
20977,849,153,5,19,18,10,10,10,1.0,52,+1:19.108,5400304,38,15,1:37.160,218.275,2023-08-19T22:50:32.175+05:30
20978,849,16,10,14,11,11,11,11,0.0,52,+1:19.712,5400908,42,9,1:36.744,219.213,2023-08-19T22:50:32.175+05:30
20979,849,808,4,10,14,12,12,12,0.0,52,+1:20.681,5401877,40,6,1:36.308,220.206,2023-08-19T22:50:32.175+05:30
20980,849,22,3,11,15,13,13,13,0.0,51,\N,"",38,8,1:36.733,219.238,2023-08-19T22:50:32.175+05:30
20981,849,813,3,12,7,14,14,14,0.0,51,\N,"",41,12,1:37.036,218.553,2023-08-19T22:50:32.175+05:30
20982,849,814,10,15,6,15,15,15,0.0,51,\N,"",48,16,1:37.936,216.545,2023-08-19T22:50:32.175+05:30
20983,849,10,166,24,20,16,16,16,0.0,50,\N,"",49,17,1:39.811,212.477,2023-08-19T22:50:32.175+05:30
20984,849,816,166,25,22,17,17,17,0.0,50,\N,"",30,20,1:40.560,210.894,2023-08-19T22:50:32.175+05:30
20985,849,24,164,23,23,18,18,18,0.0,50,\N,"",40,19,1:40.524,210.97,2023-08-19T22:50:32.175+05:30
20986,849,817,164,22,24,19,19,19,0.0,49,\N,"",30,22,1:40.910,210.163,2023-08-19T22:50:32.175+05:30
20987,849,18,1,4,5,"",R,20,0.0,39,\N,"",31,10,1:36.982,218.675,2023-08-19T22:50:32.175+05:30
20988,849,67,5,18,19,"",R,21,0.0,25,\N,"",24,18,1:40.224,211.602,2023-08-19T22:50:32.175+05:30
20989,849,155,15,16,8,"",R,22,0.0,23,\N,"",23,21,1:40.703,210.595,2023-08-19T22:50:32.175+05:30
20990,849,15,205,21,21,"",R,23,0.0,10,\N,"",9,23,1:55.491,183.629,2023-08-19T22:50:32.175+05:30
20991,849,5,205,20,17,"",R,24,0.0,2,\N,"",2,24,2:10.404,162.629,2023-08-19T22:50:32.175+05:30
20992,850,1,1,3,2,1,1,1,25.0,60,1:37:30.344,5850334,59,1,1:34.302,196.526,2023-08-19T22:50:32.175+05:30
20993,850,4,6,5,4,2,2,2,18.0,60,+3.980,5854314,60,5,1:34.626,195.853,2023-08-19T22:50:32.175+05:30
20994,850,17,9,2,1,3,3,3,15.0,60,+9.788,5860122,60,2,1:34.468,196.18,2023-08-19T22:50:32.175+05:30
20995,850,20,9,1,3,4,4,4,12.0,60,+47.921,5898255,47,3,1:34.587,195.933,2023-08-19T22:50:32.175+05:30
20996,850,13,6,6,5,5,5,5,10.0,60,+52.252,5902586,51,4,1:34.609,195.888,2023-08-19T22:50:32.175+05:30
20997,850,16,10,14,8,6,6,6,8.0,60,+1:26.208,5936542,57,10,1:36.653,191.745,2023-08-19T22:50:32.175+05:30
20998,850,3,131,8,6,7,7,7,6.0,59,\N,"",51,7,1:36.181,192.686,2023-08-19T22:50:32.175+05:30
20999,850,30,131,7,10,8,8,8,4.0,59,\N,"",49,6,1:35.628,193.8,2023-08-19T22:50:32.175+05:30
21000,850,155,15,16,17,9,9,9,2.0,59,\N,"",50,11,1:36.659,191.733,2023-08-19T22:50:32.175+05:30
21001,850,808,4,10,9,10,10,10,1.0,59,\N,"",50,8,1:36.186,192.676,2023-08-19T22:50:32.175+05:30
21002,850,815,15,17,15,11,11,11,0.0,59,\N,"",53,13,1:37.033,190.994,2023-08-19T22:50:32.175+05:30
21003,850,153,5,19,16,12,12,12,0.0,59,\N,"",59,14,1:37.415,190.245,2023-08-19T22:50:32.175+05:30
21004,850,814,10,15,12,13,13,13,0.0,59,\N,"",54,12,1:36.715,191.622,2023-08-19T22:50:32.175+05:30
21005,850,813,3,12,13,14,14,14,0.0,59,\N,"",50,15,1:37.568,189.947,2023-08-19T22:50:32.175+05:30
21006,850,67,5,18,24,15,15,15,0.0,59,\N,"",48,16,1:37.863,189.374,2023-08-19T22:50:32.175+05:30
21007,850,5,205,20,18,16,16,16,0.0,58,\N,"",54,17,1:39.050,187.105,2023-08-19T22:50:32.175+05:30
21008,850,10,166,24,19,17,17,17,0.0,57,\N,"",57,21,1:39.982,185.361,2023-08-19T22:50:32.175+05:30
21009,850,816,166,25,21,18,18,18,0.0,57,\N,"",57,20,1:39.787,185.723,2023-08-19T22:50:32.175+05:30
21010,850,817,164,22,22,19,19,19,0.0,57,\N,"",57,23,1:40.489,184.426,2023-08-19T22:50:32.175+05:30
21011,850,812,205,21,20,20,20,20,0.0,56,\N,"",56,22,1:40.435,184.525,2023-08-19T22:50:32.175+05:30
21012,850,24,164,23,23,"",R,21,0.0,37,\N,"",28,24,1:40.683,184.07,2023-08-19T22:50:32.175+05:30
21013,850,18,1,4,7,"",R,22,0.0,35,\N,"",33,9,1:36.258,192.532,2023-08-19T22:50:32.175+05:30
21014,850,22,3,11,14,"",R,23,0.0,16,\N,"",8,19,1:39.679,185.924,2023-08-19T22:50:32.175+05:30
21015,850,2,4,9,11,"",R,24,0.0,9,\N,"",7,18,1:39.452,186.349,2023-08-19T22:50:32.175+05:30
21016,851,18,1,4,3,1,1,1,25.0,70,1:46:42.337,6402337,58,6,1:23.937,187.898,2023-08-19T22:50:32.175+05:30
21017,851,20,9,1,1,2,2,2,18.0,70,+3.588,6405925,70,5,1:23.875,188.036,2023-08-19T22:50:32.175+05:30
21018,851,4,6,5,5,3,3,3,15.0,70,+19.819,6422156,62,3,1:23.711,188.405,2023-08-19T22:50:32.175+05:30
21019,851,1,1,3,2,4,4,4,12.0,70,+48.338,6450675,61,2,1:23.661,188.517,2023-08-19T22:50:32.175+05:30
21020,851,17,9,2,6,5,5,5,10.0,70,+49.742,6452079,61,4,1:23.718,188.389,2023-08-19T22:50:32.175+05:30
21021,851,13,6,6,4,6,6,6,8.0,70,+1:23.176,6485513,61,1,1:23.415,189.073,2023-08-19T22:50:32.175+05:30
21022,851,814,10,15,11,7,7,7,6.0,69,\N,"",65,14,1:25.935,183.529,2023-08-19T22:50:32.175+05:30
21023,851,67,5,18,23,8,8,8,4.0,69,\N,"",65,15,1:25.977,183.439,2023-08-19T22:50:32.175+05:30
21024,851,3,131,8,7,9,9,9,2.0,69,\N,"",64,9,1:24.857,185.86,2023-08-19T22:50:32.175+05:30
21025,851,153,5,19,16,10,10,10,1.0,69,\N,"",68,16,1:26.025,183.337,2023-08-19T22:50:32.175+05:30
21026,851,155,15,16,13,11,11,11,0.0,69,\N,"",65,7,1:24.664,186.284,2023-08-19T22:50:32.175+05:30
21027,851,808,4,10,12,12,12,12,0.0,69,\N,"",68,8,1:24.664,186.284,2023-08-19T22:50:32.175+05:30
21028,851,22,3,11,15,13,13,13,0.0,68,\N,"",65,11,1:25.018,185.508,2023-08-19T22:50:32.175+05:30
21029,851,16,10,14,8,14,14,14,0.0,68,\N,"",66,12,1:25.579,184.292,2023-08-19T22:50:32.175+05:30
21030,851,815,15,17,10,15,15,15,0.0,68,\N,"",67,10,1:24.999,185.55,2023-08-19T22:50:32.175+05:30
21031,851,813,3,12,17,16,16,16,0.0,68,\N,"",56,13,1:25.724,183.981,2023-08-19T22:50:32.175+05:30
21032,851,10,166,24,20,17,17,17,0.0,66,\N,"",59,18,1:28.022,179.177,2023-08-19T22:50:32.175+05:30
21033,851,817,164,22,22,18,18,18,0.0,66,\N,"",62,19,1:28.876,177.456,2023-08-19T22:50:32.175+05:30
21034,851,816,166,25,24,19,19,19,0.0,65,\N,"",58,20,1:29.068,177.073,2023-08-19T22:50:32.175+05:30
21035,851,24,164,23,21,20,20,20,0.0,65,\N,"",53,21,1:29.208,176.795,2023-08-19T22:50:32.175+05:30
21036,851,5,205,20,18,"",R,21,0.0,55,\N,"",54,17,1:27.149,180.972,2023-08-19T22:50:32.175+05:30
21037,851,30,131,7,9,"",R,22,0.0,26,\N,"",19,22,1:29.781,175.667,2023-08-19T22:50:32.175+05:30
21038,851,2,4,9,14,"",R,23,0.0,23,\N,"",19,23,1:30.826,173.646,2023-08-19T22:50:32.175+05:30
21039,851,15,205,21,19,"",R,24,0.0,17,\N,"",16,24,1:35.252,165.577,2023-08-19T22:50:32.175+05:30
21040,852,20,9,1,1,1,1,1,25.0,44,1:26:44.893,5204893,36,4,1:50.451,228.285,2023-08-19T22:50:32.175+05:30
21041,852,17,9,2,3,2,2,2,18.0,44,+3.741,5208634,33,1,1:49.883,229.465,2023-08-19T22:50:32.175+05:30
21042,852,18,1,4,13,3,3,3,15.0,44,+9.669,5214562,39,2,1:50.062,229.092,2023-08-19T22:50:32.175+05:30
21043,852,4,6,5,8,4,4,4,12.0,44,+13.022,5217915,41,5,1:51.107,226.937,2023-08-19T22:50:32.175+05:30
21044,852,30,131,7,24,5,5,5,10.0,44,+47.464,5252357,34,6,1:51.137,226.876,2023-08-19T22:50:32.175+05:30
21045,852,3,131,8,5,6,6,6,8.0,44,+48.674,5253567,39,8,1:52.263,224.601,2023-08-19T22:50:32.175+05:30
21046,852,16,10,14,15,7,7,7,6.0,44,+59.713,5264606,33,10,1:52.591,223.946,2023-08-19T22:50:32.175+05:30
21047,852,13,6,6,4,8,8,8,4.0,44,+1:06.076,5270969,42,7,1:51.564,226.008,2023-08-19T22:50:32.175+05:30
21048,852,808,4,10,10,9,9,9,2.0,44,+1:11.917,5276810,34,9,1:52.432,224.263,2023-08-19T22:50:32.175+05:30
21049,852,813,3,12,21,10,10,10,1.0,44,+1:17.615,5282508,43,12,1:53.362,222.423,2023-08-19T22:50:32.175+05:30
21050,852,814,10,15,17,11,11,11,0.0,44,+1:23.994,5288887,32,11,1:53.223,222.696,2023-08-19T22:50:32.175+05:30
21051,852,155,15,16,12,12,12,12,0.0,44,+1:31.976,5296869,35,14,1:53.871,221.429,2023-08-19T22:50:32.175+05:30
21052,852,811,4,9,7,13,13,13,0.0,44,+1:32.985,5297878,39,13,1:53.585,221.987,2023-08-19T22:50:32.175+05:30
21053,852,15,205,21,18,14,14,14,0.0,43,\N,"",38,17,1:54.571,220.076,2023-08-19T22:50:32.175+05:30
21054,852,5,205,20,16,15,15,15,0.0,43,\N,"",35,15,1:54.051,221.08,2023-08-19T22:50:32.175+05:30
21055,852,22,3,11,14,16,16,16,0.0,43,\N,"",42,3,1:50.424,228.341,2023-08-19T22:50:32.175+05:30
21056,852,816,166,25,20,17,17,17,0.0,43,\N,"",38,19,1:56.319,216.769,2023-08-19T22:50:32.175+05:30
21057,852,10,166,24,19,18,18,18,0.0,43,\N,"",37,20,1:56.540,216.358,2023-08-19T22:50:32.175+05:30
21058,852,24,164,23,22,19,19,19,0.0,43,\N,"",42,22,1:58.061,213.57,2023-08-19T22:50:32.175+05:30
21059,852,815,15,17,9,"",R,20,0.0,27,\N,"",26,16,1:54.244,220.706,2023-08-19T22:50:32.175+05:30
21060,852,817,164,22,23,"",R,21,0.0,13,\N,"",10,23,1:59.831,210.416,2023-08-19T22:50:32.175+05:30
21061,852,1,1,3,2,"",R,22,0.0,12,\N,"",8,18,1:55.647,218.029,2023-08-19T22:50:32.175+05:30
21062,852,67,5,18,11,"",R,23,0.0,6,\N,"",4,21,1:56.790,215.895,2023-08-19T22:50:32.175+05:30
21063,852,153,5,19,6,"",R,24,0.0,0,\N,"","",0,\N,"",2023-08-19T22:50:32.175+05:30
21064,853,20,9,1,1,1,1,1,25.0,53,1:20:46.172,4846172,49,3,1:26.557,240.937,2023-08-19T22:50:32.175+05:30
21065,853,18,1,4,3,2,2,2,18.0,53,+9.590,4855762,52,2,1:26.207,241.915,2023-08-19T22:50:32.175+05:30
21066,853,4,6,5,4,3,3,3,15.0,53,+16.909,4863081,50,6,1:27.191,239.185,2023-08-19T22:50:32.175+05:30
21067,853,1,1,3,2,4,4,4,12.0,53,+17.417,4863589,52,1,1:26.187,241.971,2023-08-19T22:50:32.175+05:30
21068,853,30,131,7,8,5,5,5,10.0,53,+32.677,4878849,46,7,1:27.402,238.607,2023-08-19T22:50:32.175+05:30
21069,853,13,6,6,6,6,6,6,8.0,53,+42.993,4889165,53,5,1:26.924,239.919,2023-08-19T22:50:32.175+05:30
21070,853,153,5,19,18,7,7,7,6.0,52,\N,"",49,10,1:28.357,236.028,2023-08-19T22:50:32.175+05:30
21071,853,814,10,15,11,8,8,8,4.0,52,\N,"",52,8,1:28.054,236.841,2023-08-19T22:50:32.175+05:30
21072,853,811,4,9,10,9,9,9,2.0,52,\N,"",51,4,1:26.895,240.0,2023-08-19T22:50:32.175+05:30
21073,853,67,5,18,16,10,10,10,1.0,52,\N,"",51,9,1:28.202,236.443,2023-08-19T22:50:32.175+05:30
21074,853,813,3,12,14,11,11,11,0.0,52,\N,"",51,12,1:28.934,234.497,2023-08-19T22:50:32.175+05:30
21075,853,22,3,11,13,12,12,12,0.0,52,\N,"",49,11,1:28.377,235.975,2023-08-19T22:50:32.175+05:30
21076,853,5,205,20,20,13,13,13,0.0,51,\N,"",50,14,1:29.639,232.653,2023-08-19T22:50:32.175+05:30
21077,853,15,205,21,19,14,14,14,0.0,51,\N,"",50,15,1:29.825,232.171,2023-08-19T22:50:32.175+05:30
21078,853,10,166,24,21,15,15,15,0.0,51,\N,"",51,17,1:30.783,229.721,2023-08-19T22:50:32.175+05:30
21079,853,817,164,22,23,"",N,16,0.0,39,\N,"",36,20,1:32.013,226.65,2023-08-19T22:50:32.175+05:30
21080,853,815,15,17,15,"",R,17,0.0,32,\N,"",29,13,1:29.403,233.267,2023-08-19T22:50:32.175+05:30
21081,853,155,15,16,17,"",R,18,0.0,21,\N,"",21,16,1:30.000,231.72,2023-08-19T22:50:32.175+05:30
21082,853,16,10,14,12,"",R,19,0.0,9,\N,"",8,19,1:31.455,228.033,2023-08-19T22:50:32.175+05:30
21083,853,17,9,2,5,"",R,20,0.0,4,\N,"",4,18,1:30.994,229.188,2023-08-19T22:50:32.175+05:30
21084,853,816,166,25,22,"",R,21,0.0,1,\N,"","",0,\N,"",2023-08-19T22:50:32.175+05:30
21085,853,808,4,10,7,"",R,22,0.0,0,\N,"","",0,\N,"",2023-08-19T22:50:32.175+05:30
21086,853,3,131,8,9,"",R,23,0.0,0,\N,"","",0,\N,"",2023-08-19T22:50:32.175+05:30
21087,853,24,164,23,24,"",R,24,0.0,0,\N,"","",0,\N,"",2023-08-19T22:50:32.175+05:30
21088,854,20,9,1,1,1,1,1,25.0,61,1:59:04.757,7146757,51,2,1:48.688,168.029,2023-08-19T22:50:32.175+05:30
21089,854,18,1,4,3,2,2,2,18.0,61,+1.737,7148494,54,1,1:48.454,168.392,2023-08-19T22:50:32.175+05:30
21090,854,17,9,2,2,3,3,3,15.0,61,+29.279,7176036,54,3,1:50.088,165.892,2023-08-19T22:50:32.175+05:30
21091,854,4,6,5,5,4,4,4,12.0,61,+55.449,7202206,58,5,1:50.891,164.691,2023-08-19T22:50:32.175+05:30
21092,854,1,1,3,4,5,5,5,10.0,61,+1:07.766,7214523,54,4,1:50.832,164.779,2023-08-19T22:50:32.175+05:30
21093,854,814,10,15,10,6,6,6,8.0,61,+1:51.067,7257824,41,15,1:54.239,159.864,2023-08-19T22:50:32.175+05:30
21094,854,3,131,8,7,7,7,7,6.0,60,\N,"",42,16,1:54.383,159.663,2023-08-19T22:50:32.175+05:30
21095,854,16,10,14,9,8,8,8,4.0,60,\N,"",45,17,1:54.564,159.411,2023-08-19T22:50:32.175+05:30
21096,854,13,6,6,6,9,9,9,2.0,60,\N,"",26,8,1:52.550,162.263,2023-08-19T22:50:32.175+05:30
21097,854,815,15,17,11,10,10,10,1.0,60,\N,"",42,18,1:54.615,159.34,2023-08-19T22:50:32.175+05:30
21098,854,813,3,12,13,11,11,11,0.0,60,\N,"",50,10,1:53.198,161.335,2023-08-19T22:50:32.175+05:30
21099,854,67,5,18,14,12,12,12,0.0,60,\N,"",51,7,1:52.197,162.774,2023-08-19T22:50:32.175+05:30
21100,854,22,3,11,12,13,13,13,0.0,60,\N,"",40,19,1:55.235,158.483,2023-08-19T22:50:32.175+05:30
21101,854,155,15,16,17,14,14,14,0.0,59,\N,"",56,6,1:51.329,164.043,2023-08-19T22:50:32.175+05:30
21102,854,811,4,9,15,15,15,15,0.0,59,\N,"",55,12,1:53.774,160.518,2023-08-19T22:50:32.175+05:30
21103,854,5,205,20,19,16,16,16,0.0,59,\N,"",56,13,1:54.063,160.111,2023-08-19T22:50:32.175+05:30
21104,854,808,4,10,18,17,17,17,0.0,59,\N,"",56,14,1:54.204,159.913,2023-08-19T22:50:32.175+05:30
21105,854,816,166,25,22,18,18,18,0.0,59,\N,"",22,22,1:58.730,153.817,2023-08-19T22:50:32.175+05:30
21106,854,817,164,22,23,19,19,19,0.0,57,\N,"",40,23,1:59.064,153.386,2023-08-19T22:50:32.175+05:30
21107,854,24,164,23,24,20,20,20,0.0,57,\N,"",41,21,1:58.283,154.399,2023-08-19T22:50:32.175+05:30
21108,854,153,5,19,16,21,21,21,0.0,56,\N,"",37,11,1:53.676,160.656,2023-08-19T22:50:32.175+05:30
21109,854,15,205,21,20,"",R,22,0.0,47,\N,"",25,20,1:57.126,155.924,2023-08-19T22:50:32.175+05:30
21110,854,30,131,7,8,"",R,23,0.0,28,\N,"",26,9,1:53.096,161.48,2023-08-19T22:50:32.175+05:30
21111,854,10,166,24,21,"",R,24,0.0,9,\N,"",6,24,2:00.412,151.669,2023-08-19T22:50:32.175+05:30
21112,855,18,1,4,2,1,1,1,25.0,53,1:30:53.427,5453427,52,1,1:36.568,216.481,2023-08-19T22:50:32.175+05:30
21113,855,4,6,5,5,2,2,2,18.0,53,+1.160,5454587,50,4,1:36.682,216.226,2023-08-19T22:50:32.175+05:30
21114,855,20,9,1,1,3,3,3,15.0,53,+2.006,5455433,52,6,1:36.916,215.704,2023-08-19T22:50:32.175+05:30
21115,855,17,9,2,6,4,4,4,12.0,53,+8.071,5461498,47,5,1:36.828,215.9,2023-08-19T22:50:32.175+05:30
21116,855,1,1,3,3,5,5,5,10.0,53,+24.268,5477695,49,9,1:37.645,214.093,2023-08-19T22:50:32.175+05:30
21117,855,30,131,7,8,6,6,6,8.0,53,+27.120,5480547,53,12,1:37.916,213.501,2023-08-19T22:50:32.175+05:30
21118,855,13,6,6,4,7,7,7,6.0,53,+28.240,5481667,50,11,1:37.800,213.754,2023-08-19T22:50:32.175+05:30
21119,855,815,15,17,17,8,8,8,4.0,53,+39.377,5492804,39,2,1:36.569,216.479,2023-08-19T22:50:32.175+05:30
21120,855,808,4,10,10,9,9,9,2.0,53,+42.607,5496034,47,7,1:37.053,215.399,2023-08-19T22:50:32.175+05:30
21121,855,3,131,8,23,10,10,10,1.0,53,+44.322,5497749,50,3,1:36.614,216.378,2023-08-19T22:50:32.175+05:30
21122,855,16,10,14,11,11,11,11,0.0,53,+54.447,5507874,43,14,1:38.133,213.029,2023-08-19T22:50:32.175+05:30
21123,855,814,10,15,12,12,12,12,0.0,53,+1:02.326,5515753,43,13,1:37.970,213.383,2023-08-19T22:50:32.175+05:30
21124,855,155,15,16,7,13,13,13,0.0,53,+1:03.705,5517132,44,19,1:39.724,209.63,2023-08-19T22:50:32.175+05:30
21125,855,813,3,12,14,14,14,14,0.0,53,+1:04.194,5517621,50,10,1:37.645,214.093,2023-08-19T22:50:32.175+05:30
21126,855,153,5,19,16,15,15,15,0.0,53,+1:06.623,5520050,41,8,1:37.411,214.608,2023-08-19T22:50:32.175+05:30
21127,855,811,4,9,9,16,16,16,0.0,53,+1:12.628,5526055,42,15,1:38.407,212.436,2023-08-19T22:50:32.175+05:30
21128,855,22,3,11,13,17,17,17,0.0,53,+1:14.191,5527618,53,16,1:39.080,210.993,2023-08-19T22:50:32.175+05:30
21129,855,5,205,20,18,18,18,18,0.0,53,+1:27.824,5541251,50,17,1:39.297,210.532,2023-08-19T22:50:32.175+05:30
21130,855,15,205,21,19,19,19,19,0.0,53,+1:36.140,5549567,49,18,1:39.561,209.973,2023-08-19T22:50:32.175+05:30
21131,855,10,166,24,21,20,20,20,0.0,51,\N,"",46,21,1:41.704,205.549,2023-08-19T22:50:32.175+05:30
21132,855,816,166,25,20,21,21,21,0.0,51,\N,"",45,22,1:41.794,205.367,2023-08-19T22:50:32.175+05:30
21133,855,817,164,22,22,22,22,22,0.0,51,\N,"",49,20,1:41.437,206.09,2023-08-19T22:50:32.175+05:30
21134,855,24,164,23,24,23,23,23,0.0,50,\N,"",37,24,1:42.409,204.134,2023-08-19T22:50:32.175+05:30
21135,855,67,5,18,15,"",R,24,0.0,11,\N,"",6,23,1:42.107,204.738,2023-08-19T22:50:32.175+05:30
21136,856,20,9,1,2,1,1,1,25.0,55,1:38:01.994,5881994,55,1,1:39.605,202.941,2023-08-19T22:50:32.175+05:30
