qualify_id,race_id,driver_id,constructor_id,number,position,q1,q2,q3,ingestion_date
2618,257,92,30,34,25,1:20.729,\N,\N,2023-08-19T22:56:02.814+05:30
2619,257,101,31,31,26,1:21.186,\N,\N,2023-08-19T22:56:02.814+05:30
2620,258,102,3,2,1,1:10.218,\N,\N,2023-08-19T22:56:02.814+05:30
2621,258,30,22,5,2,1:10.440,\N,\N,2023-08-19T22:56:02.814+05:30
2622,258,71,3,0,3,1:10.771,\N,\N,2023-08-19T22:56:02.814+05:30
2623,258,57,1,7,4,1:11.683,\N,\N,2023-08-19T22:56:02.814+05:30
2624,258,77,6,28,5,1:11.744,\N,\N,2023-08-19T22:56:02.814+05:30
2625,258,84,1,8,6,1:12.351,\N,\N,2023-08-19T22:56:02.814+05:30
2626,258,78,6,27,7,1:12.372,\N,\N,2023-08-19T22:56:02.814+05:30
2627,258,22,17,14,8,1:12.409,\N,\N,2023-08-19T22:56:02.814+05:30
2628,258,104,29,9,9,1:12.444,\N,\N,2023-08-19T22:56:02.814+05:30
2629,258,50,22,6,10,1:12.554,\N,\N,2023-08-19T22:56:02.814+05:30
2630,258,49,15,30,11,1:12.686,\N,\N,2023-08-19T22:56:02.814+05:30
2631,258,87,25,4,12,1:12.751,\N,\N,2023-08-19T22:56:02.814+05:30
2632,258,81,29,10,13,1:12.866,\N,\N,2023-08-19T22:56:02.814+05:30
2633,258,79,25,3,14,1:13.013,\N,\N,2023-08-19T22:56:02.814+05:30
2634,258,105,18,24,15,1:13.016,\N,\N,2023-08-19T22:56:02.814+05:30
2635,258,100,33,20,16,1:13.111,\N,\N,2023-08-19T22:56:02.814+05:30
2636,258,94,18,23,17,1:13.529,\N,\N,2023-08-19T22:56:02.814+05:30
2637,258,103,27,25,18,1:13.613,\N,\N,2023-08-19T22:56:02.814+05:30
2638,258,91,15,29,19,1:13.855,\N,\N,2023-08-19T22:56:02.814+05:30
2639,258,88,17,15,20,1:13.932,\N,\N,2023-08-19T22:56:02.814+05:30
2640,258,106,33,19,21,1:14.101,\N,\N,2023-08-19T22:56:02.814+05:30
2641,258,44,27,26,22,1:14.106,\N,\N,2023-08-19T22:56:02.814+05:30
2642,258,65,32,12,23,1:14.424,\N,\N,2023-08-19T22:56:02.814+05:30
2643,258,83,32,11,24,1:14.657,\N,\N,2023-08-19T22:56:02.814+05:30
2644,258,101,31,31,25,1:14.748,\N,\N,2023-08-19T22:56:02.814+05:30
2645,258,107,31,32,26,1:16.536,\N,\N,2023-08-19T22:56:02.814+05:30
2646,259,102,3,2,1,1:21.548,\N,\N,2023-08-19T22:56:02.814+05:30
2647,259,30,22,5,2,1:21.885,\N,\N,2023-08-19T22:56:02.814+05:30
2648,259,77,6,28,3,1:22.113,\N,\N,2023-08-19T22:56:02.814+05:30
2649,259,71,3,0,4,1:22.168,\N,\N,2023-08-19T22:56:02.814+05:30
2650,259,109,22,6,5,1:22.717,\N,\N,2023-08-19T22:56:02.814+05:30
2651,259,78,6,27,6,1:22.841,\N,\N,2023-08-19T22:56:02.814+05:30
2652,259,49,15,30,7,1:23.119,\N,\N,2023-08-19T22:56:02.814+05:30
2653,259,57,1,7,8,1:23.140,\N,\N,2023-08-19T22:56:02.814+05:30
2654,259,79,25,3,9,1:23.322,\N,\N,2023-08-19T22:56:02.814+05:30
2655,259,91,15,29,10,1:23.347,\N,\N,2023-08-19T22:56:02.814+05:30
2656,259,81,29,10,11,1:23.663,\N,\N,2023-08-19T22:56:02.814+05:30
2657,259,87,25,4,12,1:23.703,\N,\N,2023-08-19T22:56:02.814+05:30
2658,259,84,1,8,13,1:23.858,\N,\N,2023-08-19T22:56:02.814+05:30
2659,259,94,18,23,14,1:24.078,\N,\N,2023-08-19T22:56:02.814+05:30
2660,259,105,18,24,15,1:24.276,\N,\N,2023-08-19T22:56:02.814+05:30
2661,259,104,29,9,16,1:24.472,\N,\N,2023-08-19T22:56:02.814+05:30
2662,259,103,27,25,17,1:24.678,\N,\N,2023-08-19T22:56:02.814+05:30
2663,259,100,33,20,18,1:24.852,\N,\N,2023-08-19T22:56:02.814+05:30
2664,259,44,27,26,19,1:24.996,\N,\N,2023-08-19T22:56:02.814+05:30
2665,259,65,32,12,20,1:25.114,\N,\N,2023-08-19T22:56:02.814+05:30
2666,259,110,17,15,21,1:25.234,\N,\N,2023-08-19T22:56:02.814+05:30
2667,259,83,32,11,22,1:25.295,\N,\N,2023-08-19T22:56:02.814+05:30
2668,259,106,33,19,23,1:25.991,\N,\N,2023-08-19T22:56:02.814+05:30
2669,259,101,31,31,24,1:26.817,\N,\N,2023-08-19T22:56:02.814+05:30
2670,259,92,30,34,25,1:27.143,\N,\N,2023-08-19T22:56:02.814+05:30
2671,259,107,31,32,26,1:27.584,\N,\N,2023-08-19T22:56:02.814+05:30
2672,259,108,30,33,27,1:27.881,\N,\N,2023-08-19T22:56:02.814+05:30
2673,259,22,17,14,28,\N,\N,\N,2023-08-19T22:56:02.814+05:30
2674,261,30,22,5,1,1:21.908,\N,\N,2023-08-19T22:56:02.814+05:30
2675,261,71,3,0,2,1:22.559,\N,\N,2023-08-19T22:56:02.814+05:30
2676,261,57,1,7,3,1:22.660,\N,\N,2023-08-19T22:56:02.814+05:30
2677,261,109,22,6,4,1:22.983,\N,\N,2023-08-19T22:56:02.814+05:30
2678,261,22,17,14,5,1:23.594,\N,\N,2023-08-19T22:56:02.814+05:30
2679,261,55,6,27,6,1:23.700,\N,\N,2023-08-19T22:56:02.814+05:30
2680,261,77,6,28,7,1:23.715,\N,\N,2023-08-19T22:56:02.814+05:30
2681,261,84,1,8,8,1:23.763,\N,\N,2023-08-19T22:56:02.814+05:30
2682,261,14,3,2,9,1:23.782,\N,\N,2023-08-19T22:56:02.814+05:30
2683,261,79,25,3,10,1:23.969,\N,\N,2023-08-19T22:56:02.814+05:30
2684,261,87,25,4,11,1:23.981,\N,\N,2023-08-19T22:56:02.814+05:30
2685,261,49,15,30,12,1:24.254,\N,\N,2023-08-19T22:56:02.814+05:30
2686,261,56,17,15,13,1:24.930,\N,\N,2023-08-19T22:56:02.814+05:30
2687,261,105,18,24,14,1:24.996,\N,\N,2023-08-19T22:56:02.814+05:30
2688,261,81,29,10,15,1:25.018,\N,\N,2023-08-19T22:56:02.814+05:30
2689,261,100,33,20,16,1:25.050,\N,\N,2023-08-19T22:56:02.814+05:30
2690,261,106,33,19,17,1:25.161,\N,\N,2023-08-19T22:56:02.814+05:30
2691,261,94,18,23,18,1:25.247,\N,\N,2023-08-19T22:56:02.814+05:30
2692,261,44,27,26,19,1:25.577,\N,\N,2023-08-19T22:56:02.814+05:30
2693,261,103,27,25,20,1:25.766,\N,\N,2023-08-19T22:56:02.814+05:30
2694,261,104,29,9,21,1:26.084,\N,\N,2023-08-19T22:56:02.814+05:30
2695,261,65,32,12,22,1:26.397,\N,\N,2023-08-19T22:56:02.814+05:30
2696,261,70,32,11,23,1:27.685,\N,\N,2023-08-19T22:56:02.814+05:30
2697,261,101,31,31,24,1:28.151,\N,\N,2023-08-19T22:56:02.814+05:30
2698,261,92,30,34,25,1:28.873,\N,\N,2023-08-19T22:56:02.814+05:30
2699,261,108,30,33,26,1:30.657,\N,\N,2023-08-19T22:56:02.814+05:30
2700,262,30,22,5,1,1:26.178,\N,\N,2023-08-19T22:56:02.814+05:30
2701,262,55,6,27,2,1:26.277,\N,\N,2023-08-19T22:56:02.814+05:30
2702,262,77,6,28,3,1:27.059,\N,\N,2023-08-19T22:56:02.814+05:30
2703,262,71,3,0,4,1:27.094,\N,\N,2023-08-19T22:56:02.814+05:30
2704,262,14,3,2,5,1:27.211,\N,\N,2023-08-19T22:56:02.814+05:30
2705,262,22,17,14,6,1:27.554,\N,\N,2023-08-19T22:56:02.814+05:30
2706,262,57,1,7,7,1:27.616,\N,\N,2023-08-19T22:56:02.814+05:30
2707,262,56,17,15,8,1:27.780,\N,\N,2023-08-19T22:56:02.814+05:30
2708,262,79,25,3,9,1:27.827,\N,\N,2023-08-19T22:56:02.814+05:30
2709,262,49,15,30,10,1:27.977,\N,\N,2023-08-19T22:56:02.814+05:30
2710,262,81,29,10,11,1:27.989,\N,\N,2023-08-19T22:56:02.814+05:30
2711,262,84,1,8,12,1:28.197,\N,\N,2023-08-19T22:56:02.814+05:30
2712,262,87,25,4,13,1:28.579,\N,\N,2023-08-19T22:56:02.814+05:30
2713,262,110,15,29,14,1:28.694,\N,\N,2023-08-19T22:56:02.814+05:30
2714,262,94,18,23,15,1:28.847,\N,\N,2023-08-19T22:56:02.814+05:30
2715,262,104,29,9,16,1:28.882,\N,\N,2023-08-19T22:56:02.814+05:30
2716,262,65,32,12,17,1:28.889,\N,\N,2023-08-19T22:56:02.814+05:30
2717,262,105,18,24,18,1:28.903,\N,\N,2023-08-19T22:56:02.814+05:30
2718,262,44,27,26,19,1:28.950,\N,\N,2023-08-19T22:56:02.814+05:30
2719,262,109,22,6,20,1:28.993,\N,\N,2023-08-19T22:56:02.814+05:30
2720,262,100,33,20,21,1:29.039,\N,\N,2023-08-19T22:56:02.814+05:30
2721,262,106,33,19,22,1:29.403,\N,\N,2023-08-19T22:56:02.814+05:30
2722,262,70,32,11,23,1:30.160,\N,\N,2023-08-19T22:56:02.814+05:30
2723,262,103,27,25,24,1:30.493,\N,\N,2023-08-19T22:56:02.814+05:30
2724,262,101,31,31,25,1:31.632,\N,\N,2023-08-19T22:56:02.814+05:30
2725,262,92,30,34,26,1:32.838,\N,\N,2023-08-19T22:56:02.814+05:30
2726,263,71,3,0,1,1:16.282,\N,\N,2023-08-19T22:56:02.814+05:30
2727,263,95,3,2,2,1:16.359,\N,\N,2023-08-19T22:56:02.814+05:30
2728,263,30,22,5,3,1:16.707,\N,\N,2023-08-19T22:56:02.814+05:30
2729,263,55,6,27,4,1:16.954,\N,\N,2023-08-19T22:56:02.814+05:30
2730,263,77,6,28,5,1:16.959,\N,\N,2023-08-19T22:56:02.814+05:30
2731,263,56,17,15,6,1:17.441,\N,\N,2023-08-19T22:56:02.814+05:30
2732,263,22,17,14,7,1:17.482,\N,\N,2023-08-19T22:56:02.814+05:30
2733,263,50,22,6,8,1:17.645,\N,\N,2023-08-19T22:56:02.814+05:30
2734,263,57,1,7,9,1:17.768,\N,\N,2023-08-19T22:56:02.814+05:30
2735,263,49,15,30,10,1:17.830,\N,\N,2023-08-19T22:56:02.814+05:30
2736,263,110,15,29,11,1:17.866,\N,\N,2023-08-19T22:56:02.814+05:30
2737,263,84,1,8,12,1:18.031,\N,\N,2023-08-19T22:56:02.814+05:30
2738,263,44,27,26,13,1:18.044,\N,\N,2023-08-19T22:56:02.814+05:30
2739,263,79,25,3,14,1:18.192,\N,\N,2023-08-19T22:56:02.814+05:30
2740,263,103,27,25,15,1:18.236,\N,\N,2023-08-19T22:56:02.814+05:30
2741,263,94,18,23,16,1:18.248,\N,\N,2023-08-19T22:56:02.814+05:30
2742,263,87,25,4,17,1:18.381,\N,\N,2023-08-19T22:56:02.814+05:30
2743,263,104,29,9,18,1:18.568,\N,\N,2023-08-19T22:56:02.814+05:30
2744,263,65,32,12,19,1:18.715,\N,\N,2023-08-19T22:56:02.814+05:30
2745,263,100,33,20,20,1:18.811,\N,\N,2023-08-19T22:56:02.814+05:30
2746,263,105,18,24,21,1:18.890,\N,\N,2023-08-19T22:56:02.814+05:30
2747,263,81,29,10,22,1:18.936,\N,\N,2023-08-19T22:56:02.814+05:30
2748,263,70,32,11,23,1:19.066,\N,\N,2023-08-19T22:56:02.814+05:30
2749,263,101,31,31,24,1:19.771,\N,\N,2023-08-19T22:56:02.814+05:30
2750,263,106,33,19,25,1:19.863,\N,\N,2023-08-19T22:56:02.814+05:30
2751,263,111,31,32,26,1:21.829,\N,\N,2023-08-19T22:56:02.814+05:30
2752,264,71,3,0,1,1:24.960,\N,\N,2023-08-19T22:56:02.814+05:30
2753,264,30,22,5,2,1:24.963,\N,\N,2023-08-19T22:56:02.814+05:30
2754,264,77,6,28,3,1:24.980,\N,\N,2023-08-19T22:56:02.814+05:30
2755,264,55,6,27,4,1:25.541,\N,\N,2023-08-19T22:56:02.814+05:30
2756,264,57,1,7,5,1:26.268,\N,\N,2023-08-19T22:56:02.814+05:30
2757,264,22,17,14,6,1:26.271,\N,\N,2023-08-19T22:56:02.814+05:30
2758,264,14,3,2,7,1:26.337,\N,\N,2023-08-19T22:56:02.814+05:30
2759,264,79,25,3,8,1:26.414,\N,\N,2023-08-19T22:56:02.814+05:30
2760,264,84,1,8,9,1:26.768,\N,\N,2023-08-19T22:56:02.814+05:30
2761,264,50,22,6,10,1:26.841,\N,\N,2023-08-19T22:56:02.814+05:30
2762,264,87,25,4,11,1:26.920,\N,\N,2023-08-19T22:56:02.814+05:30
2763,264,56,17,15,12,1:27.065,\N,\N,2023-08-19T22:56:02.814+05:30
2764,264,49,15,30,13,1:27.284,\N,\N,2023-08-19T22:56:02.814+05:30
2765,264,94,18,23,14,1:27.522,\N,\N,2023-08-19T22:56:02.814+05:30
2766,264,44,27,26,15,1:27.785,\N,\N,2023-08-19T22:56:02.814+05:30
2767,264,81,29,10,16,1:27.886,\N,\N,2023-08-19T22:56:02.814+05:30
2768,264,105,18,24,17,1:28.100,\N,\N,2023-08-19T22:56:02.814+05:30
2769,264,110,15,29,18,1:28.212,\N,\N,2023-08-19T22:56:02.814+05:30
2770,264,70,32,11,19,1:28.225,\N,\N,2023-08-19T22:56:02.814+05:30
2771,264,104,29,9,20,1:28.231,\N,\N,2023-08-19T22:56:02.814+05:30
2772,264,65,32,12,21,1:28.340,\N,\N,2023-08-19T22:56:02.814+05:30
2773,264,100,33,20,22,1:28.519,\N,\N,2023-08-19T22:56:02.814+05:30
2774,264,103,27,25,23,1:28.955,\N,\N,2023-08-19T22:56:02.814+05:30
2775,264,106,33,19,24,1:29.299,\N,\N,2023-08-19T22:56:02.814+05:30
2776,264,101,31,31,25,1:30.690,\N,\N,2023-08-19T22:56:02.814+05:30
2777,264,111,31,32,26,1:30.722,\N,\N,2023-08-19T22:56:02.814+05:30
2778,265,77,6,28,1,1:43.582,\N,\N,2023-08-19T22:56:02.814+05:30
2779,265,55,6,27,2,1:44.012,\N,\N,2023-08-19T22:56:02.814+05:30
2780,265,71,3,0,3,1:44.026,\N,\N,2023-08-19T22:56:02.814+05:30
2781,265,30,22,5,4,1:44.268,\N,\N,2023-08-19T22:56:02.814+05:30
2782,265,79,25,3,5,1:44.718,\N,\N,2023-08-19T22:56:02.814+05:30
2783,265,14,3,2,6,1:45.146,\N,\N,2023-08-19T22:56:02.814+05:30
2784,265,87,25,4,7,1:45.474,\N,\N,2023-08-19T22:56:02.814+05:30
2785,265,57,1,7,8,1:45.487,\N,\N,2023-08-19T22:56:02.814+05:30
2786,265,49,15,30,9,1:45.893,\N,\N,2023-08-19T22:56:02.814+05:30
2787,265,56,17,15,10,1:45.911,\N,\N,2023-08-19T22:56:02.814+05:30
2788,265,22,17,14,11,1:45.939,\N,\N,2023-08-19T22:56:02.814+05:30
2789,265,44,27,26,12,1:46.185,\N,\N,2023-08-19T22:56:02.814+05:30
2790,265,84,1,8,13,1:46.218,\N,\N,2023-08-19T22:56:02.814+05:30
2791,265,103,27,25,14,1:46.290,\N,\N,2023-08-19T22:56:02.814+05:30
2792,265,65,32,12,15,1:46.630,\N,\N,2023-08-19T22:56:02.814+05:30
2793,265,81,29,10,16,1:46.817,\N,\N,2023-08-19T22:56:02.814+05:30
2794,265,104,29,9,17,1:47.102,\N,\N,2023-08-19T22:56:02.814+05:30
2795,265,110,15,29,18,1:47.235,\N,\N,2023-08-19T22:56:02.814+05:30
2796,265,50,22,6,19,1:47.316,\N,\N,2023-08-19T22:56:02.814+05:30
2797,265,94,18,23,20,1:47.402,\N,\N,2023-08-19T22:56:02.814+05:30
2798,265,70,32,11,21,1:47.425,\N,\N,2023-08-19T22:56:02.814+05:30
2799,265,100,33,20,22,1:48.229,\N,\N,2023-08-19T22:56:02.814+05:30
2800,265,105,18,24,23,1:48.295,\N,\N,2023-08-19T22:56:02.814+05:30
2801,265,106,33,19,24,1:48.681,\N,\N,2023-08-19T22:56:02.814+05:30
2802,265,101,31,31,25,1:48.870,\N,\N,2023-08-19T22:56:02.814+05:30
2803,265,111,31,32,26,1:49.204,\N,\N,2023-08-19T22:56:02.814+05:30
2804,266,30,22,5,1,1:18.258,\N,\N,2023-08-19T22:56:02.814+05:30
2805,266,71,3,0,2,1:18.824,\N,\N,2023-08-19T22:56:02.814+05:30
2806,266,14,3,2,3,1:20.205,\N,\N,2023-08-19T22:56:02.814+05:30
2807,266,77,6,28,4,1:20.219,\N,\N,2023-08-19T22:56:02.814+05:30
2808,266,79,25,3,5,1:20.232,\N,\N,2023-08-19T22:56:02.814+05:30
2809,266,84,1,8,6,1:20.629,\N,\N,2023-08-19T22:56:02.814+05:30
2810,266,56,17,15,7,1:20.698,\N,\N,2023-08-19T22:56:02.814+05:30
2811,266,49,15,30,8,1:20.858,\N,\N,2023-08-19T22:56:02.814+05:30
2812,266,44,27,26,9,1:20.929,\N,\N,2023-08-19T22:56:02.814+05:30
2813,266,22,17,14,10,1:20.952,\N,\N,2023-08-19T22:56:02.814+05:30
2814,266,87,25,4,11,1:20.984,\N,\N,2023-08-19T22:56:02.814+05:30
2815,266,50,22,6,12,1:21.141,\N,\N,2023-08-19T22:56:02.814+05:30
2816,266,55,6,27,13,1:21.206,\N,\N,2023-08-19T22:56:02.814+05:30
2817,266,112,1,7,14,1:21.498,\N,\N,2023-08-19T22:56:02.814+05:30
2818,266,94,18,23,15,1:21.837,\N,\N,2023-08-19T22:56:02.814+05:30
2819,266,104,29,9,16,1:21.873,\N,\N,2023-08-19T22:56:02.814+05:30
2820,266,110,15,29,17,1:21.946,\N,\N,2023-08-19T22:56:02.814+05:30
2821,266,103,27,25,18,1:22.038,\N,\N,2023-08-19T22:56:02.814+05:30
2822,266,81,29,10,19,1:22.311,\N,\N,2023-08-19T22:56:02.814+05:30
2823,266,105,18,24,20,1:22.379,\N,\N,2023-08-19T22:56:02.814+05:30
2824,266,100,33,20,21,1:22.487,\N,\N,2023-08-19T22:56:02.814+05:30
2825,266,70,32,11,22,1:22.513,\N,\N,2023-08-19T22:56:02.814+05:30
2826,266,101,31,31,23,1:22.614,\N,\N,2023-08-19T22:56:02.814+05:30
2827,266,65,32,12,24,1:22.705,\N,\N,2023-08-19T22:56:02.814+05:30
2828,266,106,33,19,25,1:22.899,\N,\N,2023-08-19T22:56:02.814+05:30
2829,266,111,31,32,26,1:24.191,\N,\N,2023-08-19T22:56:02.814+05:30
2830,267,22,17,14,1,2:21.163,\N,\N,2023-08-19T22:56:02.814+05:30
2831,267,30,22,5,2,2:21.494,\N,\N,2023-08-19T22:56:02.814+05:30
2832,267,71,3,0,3,2:21.681,\N,\N,2023-08-19T22:56:02.814+05:30
2833,267,56,17,15,4,2:22.074,\N,\N,2023-08-19T22:56:02.814+05:30
2834,267,55,6,27,5,2:22.202,\N,\N,2023-08-19T22:56:02.814+05:30
2835,267,50,22,6,6,2:22.218,\N,\N,2023-08-19T22:56:02.814+05:30
2836,267,14,3,2,7,2:22.359,\N,\N,2023-08-19T22:56:02.814+05:30
2837,267,57,1,7,8,2:22.441,\N,\N,2023-08-19T22:56:02.814+05:30
2838,267,49,15,30,9,2:22.634,\N,\N,2023-08-19T22:56:02.814+05:30
2839,267,94,18,23,10,2:23.326,\N,\N,2023-08-19T22:56:02.814+05:30
2840,267,77,6,28,11,2:23.895,\N,\N,2023-08-19T22:56:02.814+05:30
2841,267,87,25,4,12,2:24.048,\N,\N,2023-08-19T22:56:02.814+05:30
2842,267,84,1,8,13,2:24.117,\N,\N,2023-08-19T22:56:02.814+05:30
2843,267,81,29,10,14,2:25.114,\N,\N,2023-08-19T22:56:02.814+05:30
2844,267,110,15,29,15,2:25.695,\N,\N,2023-08-19T22:56:02.814+05:30
2845,267,103,27,25,16,2:26.044,\N,\N,2023-08-19T22:56:02.814+05:30
2846,267,44,27,26,17,2:26.079,\N,\N,2023-08-19T22:56:02.814+05:30
2847,267,105,18,24,18,2:26.738,\N,\N,2023-08-19T22:56:02.814+05:30
2848,267,112,33,19,19,2:26.901,\N,\N,2023-08-19T22:56:02.814+05:30
2849,267,65,32,12,20,2:27.155,\N,\N,2023-08-19T22:56:02.814+05:30
2850,267,101,31,31,21,2:27.212,\N,\N,2023-08-19T22:56:02.814+05:30
2851,267,100,33,20,22,2:28.156,\N,\N,2023-08-19T22:56:02.814+05:30
2852,267,79,25,3,23,2:28.979,\N,\N,2023-08-19T22:56:02.814+05:30
2853,267,104,29,9,24,2:30.931,\N,\N,2023-08-19T22:56:02.814+05:30
2854,267,111,31,32,25,2:31.755,\N,\N,2023-08-19T22:56:02.814+05:30
2855,267,113,32,11,26,2:33.885,\N,\N,2023-08-19T22:56:02.814+05:30
2856,268,55,6,27,1,1:23.844,\N,\N,2023-08-19T22:56:02.814+05:30
2857,268,77,6,28,2,1:23.978,\N,\N,2023-08-19T22:56:02.814+05:30
2858,268,71,3,0,3,1:24.158,\N,\N,2023-08-19T22:56:02.814+05:30
2859,268,65,32,12,4,1:24.374,\N,\N,2023-08-19T22:56:02.814+05:30
2860,268,14,3,2,5,1:24.502,\N,\N,2023-08-19T22:56:02.814+05:30
2861,268,44,27,26,6,1:25.455,\N,\N,2023-08-19T22:56:02.814+05:30
2862,268,57,1,7,7,1:25.528,\N,\N,2023-08-19T22:56:02.814+05:30
2863,268,110,15,29,8,1:25.540,\N,\N,2023-08-19T22:56:02.814+05:30
2864,268,56,17,15,9,1:25.568,\N,\N,2023-08-19T22:56:02.814+05:30
2865,268,50,22,6,10,1:25.618,\N,\N,2023-08-19T22:56:02.814+05:30
2866,268,49,15,30,11,1:25.628,\N,\N,2023-08-19T22:56:02.814+05:30
2867,268,103,27,25,12,1:25.718,\N,\N,2023-08-19T22:56:02.814+05:30
2868,268,70,32,11,13,1:25.733,\N,\N,2023-08-19T22:56:02.814+05:30
2869,268,79,25,3,14,1:25.889,\N,\N,2023-08-19T22:56:02.814+05:30
2870,268,84,1,8,15,1:25.933,\N,\N,2023-08-19T22:56:02.814+05:30
2871,268,22,17,14,16,1:25.946,\N,\N,2023-08-19T22:56:02.814+05:30
2872,268,81,29,10,17,1:26.002,\N,\N,2023-08-19T22:56:02.814+05:30
2873,268,94,18,23,18,1:26.056,\N,\N,2023-08-19T22:56:02.814+05:30
2874,268,104,29,9,19,1:26.337,\N,\N,2023-08-19T22:56:02.814+05:30
2875,268,109,22,5,20,1:26.384,\N,\N,2023-08-19T22:56:02.814+05:30
2876,268,87,25,4,21,1:26.574,\N,\N,2023-08-19T22:56:02.814+05:30
2877,268,105,18,24,22,1:26.832,\N,\N,2023-08-19T22:56:02.814+05:30
2878,268,114,33,19,23,1:27.846,\N,\N,2023-08-19T22:56:02.814+05:30
2879,268,100,33,20,24,1:27.894,\N,\N,2023-08-19T22:56:02.814+05:30
2880,268,111,31,32,25,1:28.353,\N,\N,2023-08-19T22:56:02.814+05:30
2881,268,101,31,31,26,1:28.619,\N,\N,2023-08-19T22:56:02.814+05:30
2882,269,77,6,28,1,1:20.608,\N,\N,2023-08-19T22:56:02.814+05:30
2883,269,71,3,0,2,1:20.766,\N,\N,2023-08-19T22:56:02.814+05:30
2884,269,14,3,2,3,1:21.033,\N,\N,2023-08-19T22:56:02.814+05:30
2885,269,57,1,7,4,1:21.251,\N,\N,2023-08-19T22:56:02.814+05:30
2886,269,55,6,27,5,1:21.517,\N,\N,2023-08-19T22:56:02.814+05:30
2887,269,79,25,3,6,1:21.590,\N,\N,2023-08-19T22:56:02.814+05:30
2888,269,84,1,8,7,1:21.656,\N,\N,2023-08-19T22:56:02.814+05:30
2889,269,22,17,14,8,1:21.796,\N,\N,2023-08-19T22:56:02.814+05:30
2890,269,49,15,30,9,1:21.921,\N,\N,2023-08-19T22:56:02.814+05:30
2891,269,50,22,6,10,1:22.000,\N,\N,2023-08-19T22:56:02.814+05:30
2892,269,104,29,9,11,1:22.132,\N,\N,2023-08-19T22:56:02.814+05:30
2893,269,87,25,4,12,1:22.288,\N,\N,2023-08-19T22:56:02.814+05:30
2894,269,56,17,15,13,1:22.294,\N,\N,2023-08-19T22:56:02.814+05:30
2895,269,109,22,5,14,1:22.369,\N,\N,2023-08-19T22:56:02.814+05:30
2896,269,44,27,26,15,1:22.672,\N,\N,2023-08-19T22:56:02.814+05:30
2897,269,81,29,10,16,1:22.756,\N,\N,2023-08-19T22:56:02.814+05:30
2898,269,110,15,29,17,1:22.885,\N,\N,2023-08-19T22:56:02.814+05:30
2899,269,94,18,23,18,1:23.243,\N,\N,2023-08-19T22:56:02.814+05:30
2900,269,105,18,24,19,1:23.364,\N,\N,2023-08-19T22:56:02.814+05:30
2901,269,65,32,12,20,1:23.408,\N,\N,2023-08-19T22:56:02.814+05:30
2902,269,103,27,25,21,1:23.699,\N,\N,2023-08-19T22:56:02.814+05:30
2903,269,100,33,20,22,1:24.192,\N,\N,2023-08-19T22:56:02.814+05:30
2904,269,114,33,19,23,1:24.438,\N,\N,2023-08-19T22:56:02.814+05:30
2905,269,101,31,31,24,1:24.514,\N,\N,2023-08-19T22:56:02.814+05:30
2906,269,113,32,11,25,1:25.313,\N,\N,2023-08-19T22:56:02.814+05:30
2907,269,111,31,32,26,1:25.649,\N,\N,2023-08-19T22:56:02.814+05:30
2908,270,30,22,5,1,1:22.762,\N,\N,2023-08-19T22:56:02.814+05:30
2909,270,71,3,0,2,1:22.892,\N,\N,2023-08-19T22:56:02.814+05:30
2910,270,95,3,2,3,1:23.392,\N,\N,2023-08-19T22:56:02.814+05:30
2911,270,49,15,30,4,1:23.431,\N,\N,2023-08-19T22:56:02.814+05:30
2912,270,22,17,14,5,1:23.455,\N,\N,2023-08-19T22:56:02.814+05:30
2913,270,77,6,28,6,1:23.677,\N,\N,2023-08-19T22:56:02.814+05:30
2914,270,65,27,25,7,1:24.040,\N,\N,2023-08-19T22:56:02.814+05:30
2915,270,81,29,10,8,1:24.079,\N,\N,2023-08-19T22:56:02.814+05:30
2916,270,57,1,7,9,1:24.122,\N,\N,2023-08-19T22:56:02.814+05:30
2917,270,56,17,15,10,1:24.157,\N,\N,2023-08-19T22:56:02.814+05:30
2918,270,44,27,26,11,1:24.432,\N,\N,2023-08-19T22:56:02.814+05:30
2919,270,50,22,6,12,1:24.643,\N,\N,2023-08-19T22:56:02.814+05:30
2920,270,79,25,3,13,1:24.738,\N,\N,2023-08-19T22:56:02.814+05:30
2921,270,87,25,4,14,1:24.770,\N,\N,2023-08-19T22:56:02.814+05:30
2922,270,84,1,8,15,1:25.110,\N,\N,2023-08-19T22:56:02.814+05:30
2923,270,55,6,27,16,1:25.182,\N,\N,2023-08-19T22:56:02.814+05:30
2924,270,94,18,23,17,1:25.294,\N,\N,2023-08-19T22:56:02.814+05:30
2925,270,110,15,29,18,1:25.407,\N,\N,2023-08-19T22:56:02.814+05:30
2926,270,104,29,9,19,1:25.427,\N,\N,2023-08-19T22:56:02.814+05:30
2927,270,105,18,24,20,1:25.511,\N,\N,2023-08-19T22:56:02.814+05:30
2928,270,70,32,12,21,1:25.557,\N,\N,2023-08-19T22:56:02.814+05:30
2929,270,103,32,11,22,1:25.595,\N,\N,2023-08-19T22:56:02.814+05:30
2930,270,100,33,20,23,1:26.272,\N,\N,2023-08-19T22:56:02.814+05:30
2931,270,115,33,19,24,1:27.168,\N,\N,2023-08-19T22:56:02.814+05:30
2932,270,101,31,31,25,1:27.201,\N,\N,2023-08-19T22:56:02.814+05:30
2933,270,93,31,32,26,1:27.976,\N,\N,2023-08-19T22:56:02.814+05:30
2934,271,30,22,5,1,1:37.209,\N,\N,2023-08-19T22:56:02.814+05:30
