result_id,race_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,race_time,milliseconds,fastest_lap,rank,fastest_lap_time,fastest_lap_speed,race_year,race_name,race_date,circuit_location,driver_ref,driver_number,code,driver_name,dob,driver_nationality,constructor_ref,team,nationality,ingestion_date,created_date
19904,826,728,107,26,30,"",R,33,0.0,8,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,james,"",\N,Joe James,1925-05-23,American,watson,Watson,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19903,826,732,105,12,26,"",R,32,0.0,15,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,mcdowell,"",\N,Johnny McDowell,1915-01-29,American,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19902,826,772,150,19,23,"",R,31,0.0,18,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,hellings,"",\N,Mack Hellings,1915-09-14,American,deidt,Deidt,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19901,826,726,110,22,21,"",R,30,0.0,29,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,george_connor,"",\N,George Connor,1906-08-16,American,lesovsky,Lesovsky,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19900,826,657,111,81,20,"",R,29,0.0,29,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,vukovich,"",\N,Bill Vukovich,1918-12-13,American,trevis,Trevis,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19899,826,629,113,23,18,"",R,28,0.0,30,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,griffith,"",\N,Cliff Griffith,1916-02-06,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19898,826,449,139,48,25,"",R,27,0.0,34,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,ward,"",\N,Rodger Ward,1921-01-10,American,bromme,Bromme,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19897,826,771,113,44,13,"",R,26,0.0,55,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,walt_brown,"",\N,Walt Brown,1911-12-30,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19896,826,733,113,32,28,"",R,25,0.0,56,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,miller,"",\N,Chet Miller,1902-07-19,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19895,826,630,134,6,32,"",R,24,0.0,73,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,dinsmore,"",\N,Duke Dinsmore,1913-04-10,American,schroeder,Schroeder,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19894,826,526,113,98,6,"",R,23,0.0,78,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,ruttman,"",\N,Troy Ruttman,1930-03-11,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19893,826,770,113,4,10,"",R,22,0.0,80,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,green,"",\N,Cecil Green,1919-09-30,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19892,826,593,113,3,8,"",R,21,0.0,87,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,parsons,"",\N,Johnnie Parsons,1918-07-04,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19891,826,521,156,8,19,"",R,20,0.0,93,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,stevenson,"",\N,Chuck Stevenson,1919-10-15,American,marchese,Marchese,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19890,826,769,155,71,33,"",R,19,0.0,97,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,mackey,"",\N,Bill Mackey,1927-12-15,American,hall,Hall,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19889,826,700,113,73,15,"",R,18,0.0,93,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,scarborough,"",\N,Carl Scarborough,1914-07-03,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19888,826,615,113,59,11,"",R,17,0.0,109,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,agabashian,"",\N,Fred Agabashian,1913-08-21,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19887,826,653,135,76,27,"",R,16,0.0,110,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,davies,"",\N,Jimmy Davies,1929-08-08,American,pawl,Pawl,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19886,826,654,114,2,14,"",R,15,0.0,123,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,faulkner,"",\N,Walt Faulkner,1920-02-16,American,kuzma,Kuzma,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19885,826,768,150,16,5,"",R,14,0.0,126,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,rose,"",\N,Mauri Rose,1906-05-26,American,deidt,Deidt,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19884,826,729,113,10,16,"",R,13,0.0,129,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,schindler,"",\N,Bill Schindler,1909-03-06,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19883,826,611,113,25,12,"",R,12,0.0,135,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,hanks,"",\N,Sam Hanks,1914-07-13,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19882,826,534,113,69,22,"",R,11,0.0,142,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,force,"",\N,Gene Force,1916-06-15,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19881,826,699,113,18,1,"",R,10,0.0,151,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,nalon,"",\N,Duke Nalon,1913-03-02,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19880,826,529,150,5,9,"",R,9,0.0,178,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,bettenhausen,"",\N,Tony Bettenhausen,1916-09-12,American,deidt,Deidt,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19879,826,518,150,27,4,8,8,8,0.0,180,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,darter,"",\N,Duane Carter,1913-05-05,American,deidt,Deidt,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19878,826,767,113,68,24,7,7,7,0.0,193,\N,"","","",\N,"",1951,Indianapolis 500,"",Indianapolis,forberg,"",\N,Carl Forberg,1911-03-04,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19877,826,731,119,1,17,6,6,6,0.0,200,+5:40.02,14598070,"","",\N,"",1951,Indianapolis 500,"",Indianapolis,banks,"",\N,Henry Banks,1913-06-14,American,moore,Moore,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19876,826,734,134,52,29,5,5,5,2.0,200,+4:52.23,14550280,"","",\N,"",1951,Indianapolis 500,"",Indianapolis,ball,"",\N,Bobby Ball,1925-08-26,American,schroeder,Schroeder,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19875,826,612,149,57,31,4,4,4,3.0,200,+4:40.12,14538170,"","",\N,"",1951,Indianapolis 500,"",Indianapolis,linden,"",\N,Andy Linden,1922-04-05,American,sherman,Sherman,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19874,826,658,113,9,3,3,3,3,2.0,200,+2:51.39,14429440,"","",\N,"",1951,Indianapolis 500,"",Indianapolis,mcgrath,"",\N,Jack McGrath,1919-10-08,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19873,826,673,113,83,7,2,2,2,6.0,200,+1:47.24,14365290,"","",\N,"",1951,Indianapolis 500,"",Indianapolis,nazaruk,"",\N,Mike Nazaruk,1921-10-02,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19872,826,766,113,99,2,1,1,1,9.0,200,3:57:38.05,14258050,"","",\N,"",1951,Indianapolis 500,"",Indianapolis,wallard,"",\N,Lee Wallard,1910-09-07,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19917,827,741,154,20,10,"",R,13,0.0,0,\N,"","","",\N,"",1951,Belgian Grand Prix,"",Spa,etancelin,"",\N,Philippe Étancelin,1896-12-28,French,lago,Talbot-Lago,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19916,827,641,6,12,5,"",R,12,0.0,8,\N,"","","",\N,"",1951,Belgian Grand Prix,"",Spa,taruffi,"",\N,Piero Taruffi,1906-10-12,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19915,827,763,51,6,6,"",R,11,0.0,11,\N,"","","",\N,"",1951,Belgian Grand Prix,"",Spa,sanesi,"",\N,Consalvo Sanesi,1911-03-28,Italian,alfa,Alfa Romeo,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19914,827,589,154,18,9,"",R,10,0.0,28,\N,"","","",\N,"",1951,Belgian Grand Prix,"",Spa,chiron,"",\N,Louis Chiron,1899-08-03,Monegasque,lago,Talbot-Lago,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19913,827,579,51,2,1,9,9,9,1.0,32,\N,"","","",\N,"",1951,Belgian Grand Prix,"",Spa,fangio,"",\N,Juan Fangio,1911-06-24,Argentine,alfa,Alfa Romeo,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19912,827,773,154,26,13,8,8,8,0.0,32,\N,"","","",\N,"",1951,Belgian Grand Prix,"",Spa,levegh,"",\N,Pierre Levegh,1905-12-22,French,lago,Talbot-Lago,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19911,827,660,154,16,11,7,7,7,0.0,33,\N,"","","",\N,"",1951,Belgian Grand Prix,"",Spa,claes,"",\N,Johnny Claes,1916-08-11,Belgian,lago,Talbot-Lago,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19910,827,429,154,24,12,6,6,6,0.0,33,\N,"","","",\N,"",1951,Belgian Grand Prix,"",Spa,andre_pilette,"",\N,André Pilette,1918-10-06,Belgian,lago,Talbot-Lago,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19909,827,704,154,22,8,5,5,5,2.0,34,\N,"","","",\N,"",1951,Belgian Grand Prix,"",Spa,cabantous,"",\N,Yves Cabantous,1904-10-08,French,lago,Talbot-Lago,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19908,827,627,154,14,7,4,4,4,3.0,34,\N,"","","",\N,"",1951,Belgian Grand Prix,"",Spa,rosier,"",\N,Louis Rosier,1905-11-05,French,lago,Talbot-Lago,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19907,827,633,6,10,3,3,3,3,4.0,36,+4:21.9,10208100,"","",\N,"",1951,Belgian Grand Prix,"",Spa,villoresi,"",\N,Luigi Villoresi,1909-05-16,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19906,827,647,6,8,4,2,2,2,6.0,36,+2:51.0,10117200,"","",\N,"",1951,Belgian Grand Prix,"",Spa,ascari,"",\N,Alberto Ascari,1918-07-13,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19905,827,642,51,4,2,1,1,1,8.0,36,2:45:46.2,9946200,"","",\N,"",1951,Belgian Grand Prix,"",Spa,farina,"",\N,Nino Farina,1906-10-30,Italian,alfa,Alfa Romeo,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
20188,828,786,51,24,1,11,11,11,0.0,55,\N,"","","",\N,"",1951,French Grand Prix,"",Reims,fagioli,"",\N,Luigi Fagioli,1898-06-09,Italian,alfa,Alfa Romeo,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
20187,828,498,6,14,6,2,2,2,3.0,77,+58.2,12189200,"","",\N,"",1951,French Grand Prix,"",Reims,gonzalez,"",\N,José Froilán González,1922-10-05,Argentine,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
20186,828,579,51,8,7,1,1,1,5.0,77,3:22:11.0,12131000,"","",\N,"",1951,French Grand Prix,"",Reims,fangio,"",\N,Juan Fangio,1911-06-24,Argentine,alfa,Alfa Romeo,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19940,828,687,6,24,20,"",R,23,0.0,1,\N,"","","",\N,"",1951,French Grand Prix,"",Reims,whitehead,"",\N,Peter Whitehead,1914-11-12,British,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19939,828,640,105,18,16,"",R,22,0.0,1,\N,"","","",\N,"",1951,French Grand Prix,"",Reims,graffenried,"",\N,Toulo de Graffenried,1914-05-18,Swiss,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19938,828,670,105,50,15,"",R,21,0.0,2,\N,"","","",\N,"",1951,French Grand Prix,"",Reims,marimon,"",\N,Onofre Marimón,1923-12-19,Argentine,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19937,828,626,141,30,23,"",R,20,0.0,3,\N,"","","",\N,"",1951,French Grand Prix,"",Reims,manzon,"",\N,Robert Manzon,1917-04-12,French,simca,Simca,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19936,828,609,141,34,21,"",R,19,0.0,7,\N,"","","",\N,"",1951,French Grand Prix,"",Reims,simon,"",\N,André Simon,1920-01-05,French,simca,Simca,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19935,828,647,6,12,3,"",R,18,0.0,10,\N,"","","",\N,"",1951,French Grand Prix,"",Reims,ascari,"",\N,Alberto Ascari,1918-07-13,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19934,828,427,141,32,18,"",R,17,0.0,11,\N,"","","",\N,"",1951,French Grand Prix,"",Reims,trintignant,"",\N,Maurice Trintignant,1917-10-30,French,simca,Simca,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19933,828,501,105,20,22,"",R,16,0.0,23,\N,"","","",\N,"",1951,French Grand Prix,"",Reims,schell,"",\N,Harry Schell,1921-06-29,American,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19932,828,775,141,36,17,"",R,15,0.0,27,\N,"","","",\N,"",1951,French Grand Prix,"",Reims,gordini,"",\N,Aldo Gordini,1921-05-20,French,simca,Simca,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19931,828,741,154,38,10,"",R,14,0.0,37,\N,"","","",\N,"",1951,French Grand Prix,"",Reims,etancelin,"",\N,Philippe Étancelin,1896-12-28,French,lago,Talbot-Lago,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19930,828,627,154,40,13,"",R,13,0.0,43,\N,"","","",\N,"",1951,French Grand Prix,"",Reims,rosier,"",\N,Louis Rosier,1905-11-05,French,lago,Talbot-Lago,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19929,828,660,154,28,12,"",R,12,0.0,54,\N,"","","",\N,"",1951,French Grand Prix,"",Reims,claes,"",\N,Johnny Claes,1916-08-11,Belgian,lago,Talbot-Lago,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19928,828,579,51,24,1,11,11,11,0.0,55,\N,"","","",\N,"",1951,French Grand Prix,"",Reims,fangio,"",\N,Juan Fangio,1911-06-24,Argentine,alfa,Alfa Romeo,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19927,828,763,51,6,5,10,10,10,0.0,58,\N,"","","",\N,"",1951,French Grand Prix,"",Reims,sanesi,"",\N,Consalvo Sanesi,1911-03-28,Italian,alfa,Alfa Romeo,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19926,828,764,154,48,19,9,9,9,0.0,66,\N,"","","",\N,"",1951,French Grand Prix,"",Reims,guy_mairesse,"",\N,Guy Mairesse,1910-08-10,French,lago,Talbot-Lago,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19925,828,774,154,44,14,8,8,8,0.0,69,\N,"","","",\N,"",1951,French Grand Prix,"",Reims,chaboud,"",\N,Eugène Chaboud,1907-04-12,French,lago,Talbot-Lago,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19924,828,704,154,46,11,7,7,7,0.0,71,\N,"","","",\N,"",1951,French Grand Prix,"",Reims,cabantous,"",\N,Yves Cabantous,1904-10-08,French,lago,Talbot-Lago,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19923,828,589,154,42,8,6,6,6,0.0,71,\N,"","","",\N,"",1951,French Grand Prix,"",Reims,chiron,"",\N,Louis Chiron,1899-08-03,Monegasque,lago,Talbot-Lago,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19922,828,642,51,2,2,5,5,5,2.0,73,\N,"","","",\N,"",1951,French Grand Prix,"",Reims,farina,"",\N,Nino Farina,1906-10-30,Italian,alfa,Alfa Romeo,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19921,828,686,6,26,9,4,4,4,3.0,73,\N,"","","",\N,"",1951,French Grand Prix,"",Reims,reg_parnell,"",\N,Reg Parnell,1911-07-02,British,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19920,828,633,6,10,4,3,3,3,4.0,74,\N,"","","",\N,"",1951,French Grand Prix,"",Reims,villoresi,"",\N,Luigi Villoresi,1909-05-16,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19919,828,647,6,14,6,2,2,2,3.0,77,+58.2,12189200,"","",\N,"",1951,French Grand Prix,"",Reims,ascari,"",\N,Alberto Ascari,1918-07-13,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19918,828,786,51,8,7,1,1,1,4.0,77,3:22:11.0,12131000,"","",\N,"",1951,French Grand Prix,"",Reims,fagioli,"",\N,Luigi Fagioli,1898-06-09,Italian,alfa,Alfa Romeo,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19960,829,779,105,16,17,"",R,20,0.0,23,\N,"","","",\N,"",1951,British Grand Prix,"",Silverstone,john_james,"",\N,John James,1914-05-10,British,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19959,829,589,154,23,13,"",R,19,0.0,41,\N,"","","",\N,"",1951,British Grand Prix,"",Silverstone,chiron,"",\N,Louis Chiron,1899-08-03,Monegasque,lago,Talbot-Lago,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19958,829,747,105,15,15,"",R,18,0.0,45,\N,"","","",\N,"",1951,British Grand Prix,"",Silverstone,murray,"",\N,David Murray,1909-12-28,British,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19957,829,777,105,17,16,"",R,17,0.0,46,\N,"","","",\N,"",1951,British Grand Prix,"",Silverstone,parker,"",\N,Philip Fotheringham-Parker,1907-09-22,British,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19956,829,647,6,11,4,"",R,16,0.0,56,\N,"","","",\N,"",1951,British Grand Prix,"",Silverstone,ascari,"",\N,Alberto Ascari,1918-07-13,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19955,829,776,126,5,18,"",N,15,0.0,75,\N,"","","",\N,"",1951,British Grand Prix,"",Silverstone,kelly,"",\N,Joe Kelly,1913-03-13,Irish,alta,Alta,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19954,829,642,51,1,3,"",R,14,1.0,75,\N,"","","",\N,"",1951,British Grand Prix,"",Silverstone,farina,"",\N,Nino Farina,1906-10-30,Italian,alfa,Alfa Romeo,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19953,829,660,154,25,14,13,13,13,0.0,80,\N,"","","",\N,"",1951,British Grand Prix,"",Silverstone,claes,"",\N,Johnny Claes,1916-08-11,Belgian,lago,Talbot-Lago,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19952,829,708,154,18,11,12,12,12,0.0,81,\N,"","","",\N,"",1951,British Grand Prix,"",Silverstone,duncan_hamilton,"",\N,Duncan Hamilton,1920-04-30,British,lago,Talbot-Lago,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19951,829,619,151,8,10,11,11,11,0.0,82,\N,"","","",\N,"",1951,British Grand Prix,"",Silverstone,gerard,"",\N,Bob Gerard,1914-01-19,British,era,ERA,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19950,829,627,154,22,9,10,10,10,0.0,83,\N,"","","",\N,"",1951,British Grand Prix,"",Silverstone,rosier,"",\N,Louis Rosier,1905-11-05,French,lago,Talbot-Lago,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19949,829,687,6,14,8,9,9,9,0.0,83,\N,"","","",\N,"",1951,British Grand Prix,"",Silverstone,whitehead,"",\N,Peter Whitehead,1914-11-12,British,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19948,829,778,151,9,12,8,8,8,0.0,84,\N,"","","",\N,"",1951,British Grand Prix,"",Silverstone,shawe_taylor,"",\N,Brian Shawe Taylor,1915-01-28,British,era,ERA,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19947,829,661,66,7,19,7,7,7,0.0,84,\N,"","","",\N,"",1951,British Grand Prix,"",Silverstone,peter_walker,"",\N,Peter Walker,1912-10-07,British,brm,BRM,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19946,829,763,51,3,6,6,6,6,0.0,84,\N,"","","",\N,"",1951,British Grand Prix,"",Silverstone,sanesi,"",\N,Consalvo Sanesi,1911-03-28,Italian,alfa,Alfa Romeo,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19945,829,686,66,6,20,5,5,5,2.0,85,\N,"","","",\N,"",1951,British Grand Prix,"",Silverstone,reg_parnell,"",\N,Reg Parnell,1911-07-02,British,brm,BRM,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19944,829,697,51,4,7,4,4,4,3.0,87,\N,"","","",\N,"",1951,British Grand Prix,"",Silverstone,bonetto,"",\N,Felice Bonetto,1903-06-09,Italian,alfa,Alfa Romeo,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19943,829,633,6,10,5,3,3,3,4.0,88,\N,"","","",\N,"",1951,British Grand Prix,"",Silverstone,villoresi,"",\N,Luigi Villoresi,1909-05-16,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19942,829,579,51,2,2,2,2,2,6.0,90,+51.0,9789200,"","",\N,"",1951,British Grand Prix,"",Silverstone,fangio,"",\N,Juan Fangio,1911-06-24,Argentine,alfa,Alfa Romeo,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19941,829,498,6,12,1,1,1,1,8.0,90,2:42:18.2,9738200,"","",\N,"",1951,British Grand Prix,"",Silverstone,gonzalez,"",\N,José Froilán González,1922-10-05,Argentine,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19982,830,640,105,79,16,"",R,22,0.0,2,\N,"","","",\N,"",1951,German Grand Prix,"",Nürburg,graffenried,"",\N,Toulo de Graffenried,1914-05-18,Swiss,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19981,830,780,105,92,17,"",R,21,0.0,3,\N,"","","",\N,"",1951,German Grand Prix,"",Nürburg,branca,"",\N,Toni Branca,1916-09-15,Swiss,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19980,830,589,154,85,13,"",R,20,0.0,3,\N,"","","",\N,"",1951,German Grand Prix,"",Nürburg,chiron,"",\N,Louis Chiron,1899-08-03,Monegasque,lago,Talbot-Lago,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19979,830,741,154,86,21,"",R,19,0.0,4,\N,"","","",\N,"",1951,German Grand Prix,"",Nürburg,etancelin,"",\N,Philippe Étancelin,1896-12-28,French,lago,Talbot-Lago,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19978,830,642,51,76,4,"",R,18,0.0,8,\N,"","","",\N,"",1951,German Grand Prix,"",Nürburg,farina,"",\N,Nino Farina,1906-10-30,Italian,alfa,Alfa Romeo,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19977,830,609,141,83,12,"",R,17,0.0,11,\N,"","","",\N,"",1951,German Grand Prix,"",Nürburg,simon,"",\N,André Simon,1920-01-05,French,simca,Simca,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19976,830,756,51,78,7,"",R,16,0.0,11,\N,"","","",\N,"",1951,German Grand Prix,"",Nürburg,pietsch,"",\N,Paul Pietsch,1911-06-20,German,alfa,Alfa Romeo,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19975,830,708,154,88,20,"",R,15,0.0,12,\N,"","","",\N,"",1951,German Grand Prix,"",Nürburg,duncan_hamilton,"",\N,Duncan Hamilton,1920-04-30,British,lago,Talbot-Lago,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
